S,E,I,R
4360,372,847,14421
4305,374,853,14468
4266,364,880,14490
4213,341,902,14544
4143,355,921,14581
4079,368,941,14612
4000,395,937,14668
3943,374,963,14720
3851,410,966,14773
3817,395,961,14827
3744,411,963,14882
3706,370,994,14930
3658,355,991,14996
3632,351,980,15037
3595,356,983,15066
3558,354,990,15098
3530,353,975,15142
3493,362,956,15189
3474,336,957,15233
3467,323,941,15269
3430,324,941,15305
3405,323,916,15356
3378,302,934,15386
3355,308,906,15431
3331,300,918,15451
3298,323,876,15503
3287,312,887,15514
3261,297,897,15545
3269,292,883,15556
3279,266,873,15582
3261,273,858,15608
3265,270,844,15621
3249,287,828,15636
3252,284,821,15643
3259,286,819,15636
3254,274,827,15645
3246,289,813,15652
3266,277,820,15637
3248,277,810,15665
3240,279,787,15694
3269,248,776,15707
3283,248,760,15709
3318,224,722,15736
3338,232,708,15722
3344,227,685,15744
3370,229,656,15745
3380,238,660,15722
3406,239,632,15723
3423,245,617,15715
3470,205,619,15706
3479,211,607,15703
3503,188,616,15693
3510,229,591,15670
3533,219,601,15647
3563,221,589,15627
3605,228,575,15592
3620,231,582,15567
3640,218,601,15541
3662,223,589,15526
3673,234,570,15523
3677,229,595,15499
3680,220,615,15485
3698,227,620,15455
3716,222,606,15456
3751,196,619,15434
3782,191,604,15423
3787,215,586,15412
3800,207,584,15409
3794,207,595,15404
3825,212,593,15370
3825,225,579,15371
3835,231,573,15361
3863,217,563,15357
3886,215,559,15340
3927,188,568,15317
3949,192,556,15303
3973,191,551,15285
4021,200,548,15231
4029,224,527,15220
4057,211,556,15176
4072,202,562,15164
4095,205,555,15145
4122,219,540,15119
4152,206,547,15095
4147,225,549,15079
4177,210,559,15054
4175,220,546,15059
4174,232,562,15032
4177,249,576,14998
4174,283,583,14960
4175,280,597,14948
4195,262,605,14938
4194,268,601,14937
4192,281,608,14919
4221,252,632,14895
4218,276,644,14862
4206,273,653,14868
4182,295,656,14867
4153,281,701,14865
4144,289,714,14853
4137,315,711,14837
4117,297,745,14841
4108,297,745,14850
4109,307,733,14851
4115,295,761,14829
4094,290,785,14831
4062,308,775,14855
4047,296,783,14874
4051,276,805,14868
4001,296,790,14913
3999,290,783,14928
3973,273,811,14943
3928,306,788,14978
3913,323,787,14977
3882,330,797,14991
3858,330,806,15006
3839,320,811,15030
3825,337,822,15016
3801,319,845,15035
3781,337,830,15052
3747,328,856,15069
3705,328,852,15115
3650,356,835,15159
3629,338,840,15193
3593,333,820,15254
3551,335,828,15286
3530,315,846,15309
3505,318,856,15321
3462,339,870,15329
3445,341,868,15346
3426,315,863,15396
3410,299,855,15436
3379,320,818,15483
3370,296,834,15500
3335,315,820,15530
3322,302,833,15543
3320,272,834,15574
3324,274,791,15611
3336,266,778,15620
3348,264,779,15609
3342,282,749,15627
3341,260,741,15658
3358,260,726,15656
3395,251,718,15636
3407,253,697,15643
3442,240,672,15646
3442,227,687,15644
3432,235,679,15654
3434,230,688,15648
3467,219,686,15628
3456,241,663,15640
3490,238,635,15637
3501,232,636,15631
3498,242,660,15600
3480,240,643,15637
3485,233,633,15649
3478,234,650,15638
3473,212,674,15641
3471,220,649,15660
3482,213,647,15658
3491,226,634,15649
3494,227,623,15656
3511,204,625,15660
3527,206,612,15655
3547,205,597,15651
3557,210,589,15644
3583,217,591,15609
3569,213,608,15610
3551,223,615,15611
3544,239,614,15603
3560,218,613,15609
3577,194,610,15619
3590,197,613,15600
3598,211,608,15583
3597,207,609,15587
3615,217,599,15569
3642,221,595,15542
3632,244,583,15541
3627,236,592,15545
3652,211,589,15548
3667,210,575,15548
3673,197,586,15544
3677,187,564,15572
3684,204,544,15568
3677,194,556,15573
3703,190,556,15551
3727,193,556,15524
3726,197,556,15521
3759,187,528,15526
3788,186,530,15496
3790,191,529,15490
3803,201,515,15481
3817,185,538,15460
3826,192,529,15453
3833,187,525,15455
3850,186,532,15432
3851,182,535,15432
3865,188,530,15417
3897,175,521,15407
3925,181,511,15383
3912,202,511,15375
3937,190,509,15364
3946,172,508,15374
3943,185,498,15374
3971,170,499,15360
3972,188,479,15361
3998,190,462,15350
4007,187,465,15341
4029,192,487,15292
4034,194,479,15293
4064,182,489,15265
4082,183,468,15267
4081,189,481,15249
4081,201,483,15235
4093,181,505,15221
4112,204,485,15199
4129,197,492,15182
4147,206,503,15144
4165,199,533,15103
4152,227,510,15111
4145,234,521,15100
4129,224,564,15083
4109,255,587,15049
4140,232,585,15043
4147,230,588,15035
4152,227,593,15028
4145,226,596,15033
4146,229,598,15027
4163,231,604,15002
4168,223,625,14984
4170,229,622,14979
4159,248,616,14977
4130,275,612,14983
4107,272,642,14979
4097,257,659,14987
4105,237,681,14977
4074,277,674,14975
4052,281,683,14984
4024,282,682,15012
3980,283,703,15034
3945,291,717,15047
3937,278,723,15062
3910,283,733,15074
3898,283,731,15088
3867,287,712,15134
3829,294,697,15180
3808,282,723,15187
3795,272,762,15171
3777,283,775,15165
3770,292,768,15170
3740,285,781,15194
3719,274,776,15231
3708,278,778,15236
3691,264,783,15262
3693,267,769,15271
3669,268,770,15293
3660,271,748,15321
3653,288,726,15333
3674,280,723,15323
3661,276,721,15342
3639,268,725,15368
3609,267,742,15382
3620,239,734,15407
3599,254,709,15438
3609,252,717,15422
3605,262,698,15435
3611,252,696,15441
3621,233,705,15441
3607,249,692,15452
3597,263,699,15441
3606,266,679,15449
3607,252,691,15450
3616,257,679,15448
3594,255,684,15467
3606,239,686,15469
3595,249,679,15477
3611,250,662,15477
3629,229,657,15485
3615,235,661,15489
3617,230,656,15497
3639,236,636,15489
3657,243,636,15464
3666,232,655,15447
3679,246,639,15436
3704,235,642,15419
3709,229,640,15422
3720,241,634,15405
3736,240,614,15410
3762,226,615,15397
3787,217,612,15384
3794,225,628,15353
3800,233,634,15333
3812,232,636,15320
3829,235,641,15295
3820,259,644,15277
3824,255,644,15277
3827,256,627,15290
3822,281,621,15276
3826,262,649,15263
3826,268,673,15233
3806,284,667,15243
3833,285,668,15214
3851,291,669,15189
3856,277,677,15190
3865,279,681,15175
3869,256,704,15171
3851,278,691,15180
3852,266,699,15183
3857,270,703,15170
3822,280,695,15203
3841,269,721,15169
3849,263,720,15168
3860,272,721,15147
3857,283,705,15155
3850,272,723,15155
3823,286,731,15160
3806,278,725,15191
3784,282,737,15197
3783,273,738,15206
3772,288,742,15198
3776,261,761,15202
3772,267,742,15219
3749,277,732,15242
3730,280,732,15258
3712,288,737,15263
3725,290,738,15247
3713,284,749,15254
3709,290,751,15250
3713,264,775,15248
3701,268,773,15258
3692,263,777,15268
3689,257,766,15288
3684,269,745,15302
3688,273,728,15311
3703,260,713,15324
3700,281,707,15312
3684,289,708,15319
