S,E,I,R
3766,214,627,15393
3779,215,632,15374
3775,227,613,15385
3784,245,597,15374
3775,249,600,15376
3764,251,609,15376
3772,239,596,15393
3790,239,595,15376
3816,231,603,15350
3823,225,591,15361
3823,231,582,15364
3830,230,594,15346
3835,229,607,15329
3863,235,606,15296
3865,229,621,15285
3852,229,603,15316
3859,227,596,15318
3866,224,592,15318
3850,234,597,15319
3839,244,609,15308
3847,235,618,15300
3864,226,594,15316
3861,221,600,15318
3862,229,616,15293
3829,244,623,15304
3812,252,621,15315
3804,235,620,15341
3794,252,614,15340
3807,238,612,15343
3808,239,628,15325
3811,237,641,15311
3792,254,642,15312
3789,250,639,15322
3806,248,629,15317
3815,243,640,15302
3798,242,645,15315
3807,247,637,15309
3832,247,621,15300
3820,251,638,15291
3796,253,651,15300
3801,251,656,15292
3802,261,648,15289
3816,258,628,15298
3815,246,640,15299
3838,241,626,15295
3839,231,627,15303
3839,230,645,15286
3832,241,640,15287
3830,240,648,15282
3830,240,644,15286
3822,261,639,15278
3809,280,642,15269
3793,261,683,15263
3773,254,684,15289
3784,248,685,15283
3780,257,674,15289
3776,255,662,15307
3759,255,668,15318
3767,239,685,15309
3756,256,662,15326
3779,250,661,15310
3788,241,683,15288
3794,249,690,15267
3771,267,687,15275
3771,267,690,15272
3787,252,687,15274
3801,239,698,15262
3795,255,683,15267
3798,260,675,15267
3795,253,687,15265
3804,240,675,15281
3807,256,657,15280
3826,240,681,15253
3845,245,683,15227
3837,245,684,15234
3857,244,670,15229
3876,251,658,15215
3879,248,670,15203
3853,278,683,15186
3849,256,710,15185
3825,261,704,15210
3816,242,702,15240
3828,240,721,15211
3833,253,710,15204
3817,254,725,15204
3802,264,711,15223
3808,262,708,15222
3782,293,706,15219
3787,281,721,15211
3766,281,718,15235
3745,284,729,15242
3748,273,727,15252
3733,270,722,15275
3729,275,717,15279
3705,287,716,15292
3696,268,729,15307
3670,279,713,15338
3682,266,728,15324
3650,300,713,15337
3637,291,706,15366
3640,273,713,15374
3655,278,709,15358
3646,297,687,15370
3643,283,693,15381
3652,263,703,15382
3669,250,709,15372
3632,279,699,15390
3623,266,721,15390
3618,245,733,15404
3612,252,705,15431
3623,260,687,15430
3651,268,678,15403
3666,248,683,15403
3664,253,690,15393
3673,253,690,15384
3668,247,687,15398
3688,234,681,15397
3677,247,679,15397
3688,237,690,15385
3705,242,677,15376
3714,229,702,15355
3720,225,697,15358
3732,246,677,15345
3745,254,665,15336
3706,275,668,15351
3727,243,680,15350
3734,234,676,15356
3737,249,666,15348
3754,247,675,15324
3778,229,669,15324
3767,226,685,15322
3767,242,669,15322
3749,243,655,15353
3751,250,635,15364
3759,232,645,15364
3761,254,629,15356
3785,242,626,15347
3784,253,618,15345
3781,254,644,15321
3791,280,623,15306
3786,269,637,15308
3790,255,661,15294
3799,252,667,15282
3800,252,669,15279
3794,259,669,15278
3814,253,663,15270
3820,243,679,15258
3829,248,686,15237
3830,253,702,15215
3817,250,712,15221
3790,265,720,15225
3779,267,725,15229
3742,268,735,15255
3703,284,734,15279
3657,320,732,15291
3665,293,748,15294
3642,317,737,15304
3634,300,740,15326
3628,269,753,15350
3611,276,745,15368
3592,277,730,15401
3595,256,745,15404
3577,267,731,15425
3583,261,728,15428
3564,293,699,15444
3560,269,721,15450
3552,268,715,15465
3560,258,727,15455
3580,268,728,15424
3591,261,725,15423
3595,270,704,15431
3599,268,700,15433
3587,249,707,15457
3592,245,724,15439
3596,247,707,15450
3581,250,718,15451
3577,234,704,15485
3599,233,689,15479
3642,207,704,15447
3686,211,666,15437
3685,217,651,15447
3673,232,641,15454
3711,221,639,15429
3706,225,652,15417
3702,234,643,15421
3712,242,632,15414
3739,240,632,15389
3732,227,624,15417
3738,225,621,15416
3759,216,626,15399
