S,E,I,R
3955,257,635,15153
3943,233,658,15166
3933,246,636,15185
3935,235,650,15180
3904,252,660,15184
3891,261,650,15198
3866,263,639,15232
3858,269,653,15220
3867,244,683,15206
3862,258,689,15191
3869,276,680,15175
3867,246,701,15186
3863,249,679,15209
3864,258,667,15211
3862,246,671,15221
3837,257,658,15248
3851,238,668,15243
3841,247,659,15253
3841,251,645,15263
3833,264,625,15278
3845,256,644,15255
3852,244,664,15240
3855,232,658,15255
3865,219,658,15258
3857,231,640,15272
3842,242,650,15266
3846,237,660,15257
3862,235,653,15250
3878,222,658,15242
3862,240,630,15268
3843,247,631,15279
3832,260,631,15277
3845,237,639,15279
3848,235,646,15271
3854,224,637,15285
3851,220,634,15295
3838,226,647,15289
3849,242,639,15270
3841,231,652,15276
3829,249,644,15278
3825,239,642,15294
3809,234,629,15328
3811,228,633,15328
3800,223,649,15328
3794,231,620,15355
3812,231,631,15326
3828,230,628,15314
3832,218,645,15305
3837,219,649,15295
3831,233,613,15323
3834,231,602,15333
3836,229,608,15327
3834,236,590,15340
3841,236,601,15322
3835,234,606,15325
3839,211,617,15333
3839,222,604,15335
3850,236,604,15310
3861,212,607,15320
3870,225,605,15300
3857,256,602,15285
3871,253,604,15272
3863,243,635,15259
3867,239,651,15243
3855,248,625,15272
3831,242,647,15280
3825,236,658,15281
3809,250,640,15301
3810,253,661,15276
3805,259,655,15281
3830,238,659,15273
3824,239,659,15278
3808,264,667,15261
3788,278,656,15278
3796,243,668,15293
3782,250,678,15290
3783,249,690,15278
3785,264,686,15265
3778,266,689,15267
3761,279,676,15284
3761,270,664,15305
3741,274,662,15323
3740,263,653,15344
3717,258,670,15355
3680,284,669,15367
3669,265,701,15365
3686,228,705,15381
3671,249,698,15382
3680,248,708,15364
3676,263,674,15387
3662,274,696,15368
3654,280,707,15359
3632,285,703,15380
3635,268,701,15396
3645,255,707,15393
3661,243,701,15395
3629,243,703,15425
3601,275,700,15424
3599,271,685,15445
3588,277,682,15453
3569,267,690,15474
3559,270,687,15484
3550,262,687,15501
3552,250,678,15520
3543,274,662,15521
3524,262,678,15536
3525,251,674,15550
3523,250,659,15568
3522,261,653,15564
3540,250,655,15555
3534,253,650,15563
3514,261,649,15576
3532,252,660,15556
3518,259,659,15564
3540,257,663,15540
3545,245,651,15559
3546,246,642,15566
3560,238,649,15553
3579,212,667,15542
3596,235,637,15532
3620,216,642,15522
3621,234,625,15520
3622,253,611,15514
3621,255,601,15523
3628,239,622,15511
3636,240,602,15522
3646,227,601,15526
3675,213,595,15517
3690,224,601,15485
3690,233,615,15462
3700,226,604,15470
3703,237,611,15449
3700,247,621,15432
3706,248,630,15416
3694,250,650,15406
3722,240,662,15376
3748,222,678,15352
3731,240,658,15371
3720,266,637,15377
3716,269,640,15375
3705,259,659,15377
3725,240,656,15379
3719,242,657,15382
3693,248,668,15391
3707,249,637,15407
3718,219,635,15428
3709,228,637,15426
3709,233,626,15432
3724,235,625,15416
3742,231,648,15379
3762,217,652,15369
3756,249,638,15357
3740,231,657,15372
3763,216,664,15357
3752,220,662,15366
3753,239,657,15351
3749,243,655,15353
3751,242,647,15360
3762,242,658,15338
3757,234,661,15348
3748,236,658,15358
3746,223,649,15382
3758,207,658,15377
3760,231,645,15364
3749,241,631,15379
3753,229,641,15377
3771,224,634,15371
3788,216,626,15370
3809,209,627,15355
3825,218,599,15358
3830,223,604,15343
3817,237,604,15342
3850,237,593,15320
3856,239,606,15299
3880,231,590,15299
3887,228,578,15307
3902,223,586,15289
3901,209,594,15296
3924,209,598,15269
3934,214,604,15248
3928,231,591,15250
3965,241,570,15224
3965,253,558,15224
3955,257,595,15193
3976,246,614,15164
3985,238,624,15153
4009,246,604,15141
4037,240,603,15120
4031,264,608,15097
4028,266,642,15064
4030,254,654,15062
4013,249,649,15089
4005,265,663,15067
4003,252,679,15066
3989,259,672,15080
3989,279,668,15064
4007,259,677,15057
4016,271,677,15036
4029,262,684,15025
4011,276,675,15038
3998,275,690,15037
3988,274,688,15050
3972,267,709,15052
3987,279,701,15033
3934,292,702,15072
3935,280,735,15050
3915,291,737,15057
3871,302,746,15081
3864,279,760,15097
3838,314,751,15097
3826,288,777,15109
3814,282,784,15120
3834,274,799,15093
3797,311,779,15113
3781,312,781,15126
3764,303,794,15139
3749,289,784,15178
3737,287,763,15213
3728,275,795,15202
3715,274,789,15222
3684,311,796,15209
3680,291,788,15241
3657,317,771,15255
3666,292,795,15247
3663,279,790,15268
3628,291,781,15300
3619,307,768,15306
3623,300,763,15314
3605,289,763,15343
3597,287,759,15357
3632,269,762,15337
3629,257,769,15345
3628,254,766,15352
3623,275,739,15363
3607,269,745,15379
3636,258,729,15377
3620,271,740,15369
3615,271,732,15382
3628,266,740,15366
3657,270,722,15351
3657,282,704,15357
3680,256,710,15354
3680,262,720,15338
3681,268,736,15315
3631,308,725,15336
3616,303,730,15351
3602,298,751,15349
3575,291,763,15371
3540,308,749,15403
3542,286,772,15400
3553,270,775,15402
3553,239,775,15433
3536,243,752,15469
3543,261,718,15478
3541,254,715,15490
3543,251,714,15492
3543,263,688,15506
3533,267,702,15498
3544,255,714,15487
3553,229,718,15500
3538,250,691,15521
3530,259,681,15530
3535,264,686,15515
3499,279,674,15548
3502,280,678,15540
3507,273,678,15542
3501,282,676,15541
3504,272,684,15540
3504,290,678,15528
3512,269,695,15524
3508,269,689,15534
3530,243,685,15542
3522,251,690,15537
3521,225,700,15554
3521,238,689,15552
3517,250,678,15555
3518,255,667,15560
3514,236,678,15572
3527,247,662,15564
3537,260,661,15542
3550,247,654,15549
3545,241,645,15569
3542,247,643,15568
3570,216,655,15559
3575,226,641,15558
3602,220,653,15525
3619,199,648,15534
3629,221,622,15528
