S,E,I,R
3196,1,16,16787
3241,2,13,16744
3286,5,9,16700
3333,3,12,16652
3379,2,10,16609
3423,2,9,16566
3473,4,8,16515
3514,4,9,16473
3559,2,8,16431
3596,3,6,16395
3643,2,7,16348
3680,2,6,16312
3724,3,5,16268
3782,4,4,16210
3837,4,3,16156
3893,3,4,16100
3935,3,5,16057
3984,3,4,16009
4054,3,4,15939
4095,3,6,15896
4139,1,8,15852
4199,3,8,15790
4239,3,9,15749
4270,7,8,15715
4307,6,9,15678
4359,5,9,15627
4403,3,10,15584
4443,3,12,15542
4486,3,11,15500
4521,4,13,15462
4567,4,14,15415
4611,7,13,15369
4664,7,17,15312
4692,10,21,15277
4731,8,26,15235
4768,7,28,15197
4797,10,25,15168
4831,9,21,15139
4852,17,18,15113
4895,13,24,15068
4923,13,28,15036
4960,12,30,14998
4999,15,33,14953
5024,14,36,14926
5060,17,34,14889
5084,10,37,14869
5120,12,33,14835
5167,16,32,14785
5189,23,27,14761
5231,19,33,14717
5265,17,39,14679
5297,13,42,14648
5341,13,35,14611
5374,22,31,14573
5411,18,30,14541
5453,19,30,14498
5488,20,34,14458
5526,20,34,14420
5559,12,40,14389
5596,16,43,14345
5622,19,48,14311
5656,23,49,14272
5683,23,54,14240
5715,28,53,14204
5738,37,51,14174
5762,35,59,14144
5789,29,65,14117
5804,34,70,14092
5826,35,76,14063
5834,42,87,14037
5843,45,89,14023
5854,54,86,14006
5877,57,89,13977
5908,53,100,13939
5935,50,100,13915
5960,46,102,13892
5981,53,103,13863
6004,50,107,13839
6017,61,111,13811
6023,72,116,13789
6042,67,121,13770
6046,85,123,13746
6041,80,138,13741
6041,80,164,13715
6045,104,157,13694
6032,112,172,13684
6024,115,193,13668
6021,126,203,13650
6019,112,220,13649
6004,127,217,13652
5995,125,243,13637
6002,121,246,13631
5992,127,258,13623
5960,148,279,13613
5953,156,293,13598
5933,163,306,13598
5902,178,318,13602
5868,186,341,13605
5833,190,355,13622
5785,188,380,13647
5735,198,405,13662
5705,206,409,13680
5638,238,414,13710
5595,237,449,13719
5550,234,485,13731
5496,251,491,13762
5441,260,510,13789
5356,289,531,13824
5289,302,543,13866
5223,303,557,13917
5150,312,596,13942
5064,324,634,13978
4990,318,668,14024
4910,353,690,14047
4810,368,706,14116
4724,354,740,14182
4647,361,743,14249
4562,367,770,14301
4474,353,827,14346
4399,356,847,14398
4303,377,858,14462
4197,379,895,14529
4129,374,911,14586
4013,393,921,14673
3913,375,962,14750
3808,385,964,14843
3721,371,989,14919
3641,347,1009,15003
3567,327,997,15109
3501,321,1000,15178
3428,324,980,15268
3362,328,972,15338
3304,337,970,15389
3245,327,941,15487
3191,323,935,15551
3123,314,922,15641
3105,282,892,15721
3069,273,846,15812
3044,256,829,15871
3018,261,812,15909
3007,240,816,15937
2996,244,781,15979
3012,245,751,15992
3012,217,757,16014
3020,202,724,16054
3001,217,706,16076
2997,202,688,16113
2997,207,665,16131
3002,206,662,16130
2982,202,628,16188
2982,201,620,16197
2997,180,625,16198
2993,204,608,16195
2984,195,599,16222
2990,185,581,16244
3001,182,565,16252
3029,159,573,16239
3049,146,568,16237
3047,165,549,16239
3080,188,523,16209
3124,162,516,16198
3124,173,497,16206
3160,156,480,16204
3188,155,466,16191
3212,170,453,16165
3224,177,442,16157
3242,155,452,16151
3260,151,437,16152
3290,150,426,16134
3319,143,432,16106
3342,137,429,16092
3369,115,443,16073
3396,109,429,16066
3446,122,393,16039
3489,127,386,15998
3535,106,386,15973
3573,108,383,15936
3589,119,373,15919
3612,136,365,15887
3633,138,352,15877
3681,124,352,15843
3713,127,352,15808
3764,113,362,15761
3783,115,352,15750
3816,119,347,15718
3818,139,342,15701
3861,135,342,15662
3896,143,340,15621
3931,127,344,15598
3967,126,349,15558
3990,128,349,15533
4025,120,362,15493
4062,130,348,15460
4101,127,338,15434
4116,115,351,15418
4162,123,329,15386
4192,121,338,15349
4216,132,346,15306
4231,143,353,15273
4269,131,358,15242
4311,121,347,15221
4330,126,364,15180
4380,140,359,15121
4405,142,356,15097
4423,129,371,15077
4436,138,372,15054
4452,152,361,15035
4483,159,364,14994
4525,157,373,14945
4531,171,388,14910
4560,181,393,14866
4580,158,412,14850
4598,175,404,14823
4611,182,402,14805
4613,189,403,14795
4619,198,424,14759
4625,188,448,14739
4637,189,456,14718
4637,185,470,14708
4610,207,484,14699
4594,226,492,14688
4589,218,500,14693
4565,234,505,14696
4542,226,518,14714
4532,223,518,14727
4522,210,550,14718
4532,214,546,14708
4533,222,551,14694
4535,220,560,14685
4534,221,566,14679
4550,212,579,14659
4511,254,576,14659
4498,252,595,14655
4479,247,604,14670
4456,264,604,14676
4442,266,608,14684
4404,267,634,14695
4384,259,658,14699
4354,284,637,14725
4339,276,669,14716
4302,303,692,14703
4265,312,717,14706
4239,327,730,14704
4202,314,759,14725
4171,300,785,14744
4135,315,768,14782
4086,340,768,14806
4056,325,778,14841
3997,324,812,14867
3957,324,826,14893
3922,342,827,14909
3907,324,844,14925
3858,346,831,14965
3835,352,826,14987
3790,351,817,15042
3784,346,835,15035
3741,328,871,15060
3693,336,876,15095
3660,315,893,15132
3605,334,891,15170
3573,328,876,15223
3514,361,869,15256
3497,333,870,15300
3498,309,867,15326
3479,304,875,15342
3455,307,882,15356
3430,299,890,15381
3419,296,879,15406
3390,304,852,15454
3347,312,849,15492
3332,297,833,15538
3296,296,847,15561
3284,285,856,15575
3264,273,823,15640
3264,266,816,15654
3263,276,780,15681
3254,269,758,15719
3215,290,762,15733
3230,271,755,15744
3233,246,760,15761
3256,230,759,15755
3249,235,749,15767
3278,216,751,15755
3327,201,717,15755
3355,214,688,15743
3362,223,661,15754
3369,236,659,15736
3370,223,655,15752
3376,243,647,15734
3400,235,638,15727
3391,253,626,15730
3410,236,620,15734
3434,232,615,15719
3458,217,608,15717
3493,211,585,15711
3508,220,573,15699
3508,227,551,15714
3530,219,550,15701
3566,190,581,15663
3587,174,583,15656
3586,192,589,15633
3615,188,581,15616
3637,188,569,15606
3642,193,564,15601
3660,198,554,15588
3681,199,550,15570
3718,195,536,15551
3742,195,542,15521
3761,202,552,15485
3785,196,547,15472
3824,197,542,15437
3841,192,534,15433
3844,196,536,15424
3852,201,544,15403
3877,194,545,15384
3882,223,531,15364
3905,227,530,15338
3899,252,529,15320
3927,236,545,15292
3945,232,553,15270
3939,236,568,15257
3965,230,579,15226
3979,213,602,15206
3958,237,611,15194
3961,214,629,15196
3930,246,616,15208
3938,241,630,15191
3943,240,622,15195
3943,240,622,15195
3933,256,607,15204
3952,252,615,15181
3956,246,612,15186
3967,234,610,15189
3960,244,620,15176
3981,227,615,15177
3987,224,609,15180
4001,214,617,15168
4012,203,609,15176
4007,219,598,15176
3987,229,599,15185
3991,227,602,15180
3976,230,602,15192
3970,224,596,15210
3963,225,581,15231
3970,227,583,15220
3974,231,562,15233
3974,236,570,15220
3977,232,557,15234
3966,242,557,15235
3959,242,562,15237
3946,246,557,15251
3955,233,580,15232
3956,239,594,15211
3958,228,597,15217
3940,253,602,15205
3932,245,622,15201
3942,243,612,15203
3950,240,621,15189
3956,238,629,15177
3943,261,622,15174
3951,249,629,15171
3943,250,644,15163
3932,246,659,15163
3921,251,666,15162
3883,270,679,15168
3866,252,690,15192
3856,248,685,15211
3869,233,696,15202
3846,252,654,15248
3839,236,685,15240
3846,253,688,15213
3828,266,681,15225
3818,253,674,15255
3813,259,661,15267
3810,234,674,15282
3799,243,663,15295
3780,267,673,15280
3773,264,667,15296
3763,284,659,15294
3743,283,672,15302
3714,291,664,15331
3720,259,698,15323
3701,271,669,15359
3685,258,680,15377
3673,263,689,15375
3666,242,694,15398
3680,243,688,15389
3664,252,691,15393
3662,256,668,15414
3669,252,671,15408
3660,270,658,15412
3661,234,664,15441
3659,252,664,15425
3652,252,662,15434
3654,263,679,15404
3670,234,699,15397
3657,250,691,15402
3672,228,695,15405
3677,227,692,15404
3682,230,696,15392
3694,225,684,15397
3714,234,668,15384
3722,229,645,15404
3709,236,633,15422
3714,245,628,15413
3710,232,633,15425
3722,229,617,15432
3726,234,622,15418
3713,240,642,15405
3715,254,625,15406
3711,239,627,15423
3699,246,648,15407
3713,250,631,15406
3722,250,649,15379
3714,260,652,15374
3705,256,660,15379
3709,246,652,15393
3715,247,643,15395
3737,258,645,15360
3724,265,638,15373
3724,260,650,15366
3711,267,628,15394
3704,238,651,15407
3700,239,661,15400
3685,230,693,15392
3711,231,683,15375
3715,234,666,15385
3704,258,642,15396
3678,273,637,15412
3684,256,628,15432
3684,256,644,15416
3664,259,653,15424
3657,248,662,15433
3661,235,671,15433
3656,241,673,15430
3641,252,667,15440
3617,282,662,15439
3623,246,670,15461
3630,245,679,15446
3637,242,671,15450
3641,227,666,15466
3607,246,672,15475
3590,271,658,15481
3589,253,651,15507
3594,228,659,15519
3578,251,635,15536
3584,250,635,15531
3584,262,617,15537
3582,249,625,15544
3585,246,635,15534
3589,249,642,15520
3569,258,626,15547
3577,239,648,15536
3592,236,634,15538
3601,230,640,15529
3604,231,639,15526
3626,229,656,15489
3632,246,634,15488
3640,229,652,15479
3663,221,651,15465
3676,215,648,15461
3697,221,628,15454
3709,225,617,15449
3711,217,622,15450
3716,233,619,15432
3717,239,642,15402
3719,242,653,15386
3730,240,624,15406
3724,252,622,15402
3735,245,634,15386
3724,255,637,15384
3718,248,656,15378
3713,270,656,15361
3721,246,669,15364
3725,242,660,15373
3731,245,652,15372
3720,263,632,15385
3709,281,628,15382
3728,249,664,15359
3710,253,683,15354
3705,256,683,15356
3714,248,687,15351
3728,244,679,15349
3730,246,686,15338
3736,245,666,15353
3729,253,668,15350
3723,240,706,15331
3696,241,715,15348
3703,260,693,15344
3684,257,710,15349
3672,278,688,15362
3684,268,679,15369
3661,258,705,15376
3642,273,699,15386
3647,283,667,15403
3661,264,681,15394
3661,274,690,15375
3645,270,693,15392
3632,285,684,15399
3635,264,699,15402
3649,250,714,15387
3640,269,715,15376
3630,265,731,15374
3642,264,743,15351
3632,283,754,15331
3629,267,768,15336
3629,259,754,15358
3638,282,722,15358
3641,267,738,15354
3637,281,718,15364
3633,279,722,15366
3641,256,728,15375
3627,294,700,15379
3634,266,720,15380
3627,265,724,15384
3634,266,714,15386
3632,252,704,15412
3627,241,696,15436
3632,247,690,15431
3616,257,701,15426
3619,261,677,15443
3595,267,683,15455
3600,268,676,15456
3607,252,681,15460
3642,232,671,15455
3631,245,671,15453
3654,232,686,15428
3676,221,678,15425
3684,226,662,15428
3709,223,660,15408
3719,242,641,15398
3731,265,636,15368
3732,247,646,15375
3742,237,666,15355
3747,243,637,15373
3743,249,622,15386
3750,245,632,15373
3736,237,643,15384
3754,243,634,15369
3728,253,629,15390
3743,237,625,15395
3766,254,603,15377
3774,245,626,15355
3793,226,631,15350
3817,228,608,15347
3812,239,615,15334
3820,222,636,15322
3836,208,645,15311
3868,217,632,15283
3883,228,604,15285
3897,222,598,15283
3904,227,577,15292
3939,219,572,15270
3942,227,575,15256
3961,227,566,15246
3968,233,563,15236
3974,232,558,15236
4010,237,569,15184
4050,231,592,15127
4068,241,574,15117
4063,246,589,15102
4050,253,605,15092
4063,264,589,15084
4076,250,610,15064
4058,280,620,15042
4074,252,643,15031
4091,248,646,15015
4084,241,650,15025
4091,241,655,15013
4101,236,685,14978
4075,254,701,14970
4055,267,686,14992
4057,261,706,14976
4046,273,698,14983
4033,291,726,14950
4005,290,731,14974
3978,285,750,14987
3944,292,748,15016
3936,269,767,15028
3889,299,747,15065
3898,294,762,15046
3877,285,772,15066
3838,283,772,15107
3806,284,762,15148
3783,276,761,15180
3757,285,736,15222
3718,293,754,15235
3713,272,763,15252
3714,267,743,15276
3674,283,752,15291
3652,295,733,15320
3650,262,750,15338
3642,274,733,15351
3649,274,726,15351
3633,277,734,15356
3624,255,729,15392
3629,250,735,15386
3630,216,746,15408
3630,237,728,15405
3632,247,718,15403
3640,254,704,15402
3649,252,706,15393
3667,234,707,15392
3668,236,724,15372
3654,251,716,15379
3664,248,690,15398
3672,251,663,15414
3655,254,658,15433
3653,255,675,15417
3618,284,670,15428
3642,244,688,15426
3653,270,685,15392
3660,262,681,15397
3655,268,671,15406
3681,237,706,15376
3691,238,708,15363
3683,255,700,15362
3671,273,677,15379
3674,257,659,15410
3674,233,678,15415
3656,227,665,15452
3644,250,675,15431
3624,269,659,15448
3628,255,665,15452
3617,249,662,15472
3634,245,658,15463
3659,243,652,15446
3656,233,651,15460
3667,234,633,15466
3701,219,634,15446
3667,235,637,15461
