S,E,I,R
6314,15,28,13643
6341,19,29,13611
6359,28,31,13582
6379,29,34,13558
6405,22,42,13531
6440,21,43,13496
6470,20,45,13465
6502,27,45,13426
6527,29,48,13396
6556,27,58,13359
6580,30,61,13329
6590,38,65,13307
6596,43,68,13293
6620,39,76,13265
6634,42,82,13242
6644,53,86,13217
6664,53,92,13191
6676,62,99,13163
6683,72,110,13135
6691,76,116,13117
6699,89,125,13087
6696,84,140,13080
6688,84,156,13072
6696,90,155,13059
6675,100,164,13061
6684,97,174,13045
6669,121,191,13019
6658,128,209,13005
6655,112,239,12994
6615,145,257,12983
6594,152,275,12979
6549,171,284,12996
6513,175,304,13008
6470,192,323,13015
6423,202,344,13031
6376,203,375,13046
6332,218,408,13042
6268,237,411,13084
6233,228,432,13107
6166,246,454,13134
6091,270,481,13158
6027,289,521,13163
5960,290,559,13191
5872,314,576,13238
5776,335,619,13270
5669,367,648,13316
5577,368,681,13374
5456,390,711,13443
5356,372,770,13502
5233,389,792,13586
5126,395,814,13665
5008,410,858,13724
4867,440,883,13810
4762,456,901,13881
4618,503,905,13974
4543,441,977,14039
4439,421,993,14147
4321,431,1030,14218
4178,443,1070,14309
4041,433,1100,14426
3904,468,1109,14519
3777,464,1145,14614
3661,433,1155,14751
3565,420,1158,14857
3474,395,1169,14962
3351,425,1129,15095
3277,384,1140,15199
3183,375,1141,15301
3100,360,1150,15390
3034,346,1154,15466
2962,344,1125,15569
2922,336,1111,15631
2840,355,1075,15730
2799,328,1064,15809
2786,281,1048,15885
2744,275,1004,15977
2730,276,958,16036
2721,262,919,16098
2684,266,886,16164
2660,243,867,16230
2624,246,825,16305
2619,227,794,16360
2615,220,773,16392
2607,228,750,16415
2609,204,746,16441
2622,201,686,16491
2635,206,662,16497
2640,189,640,16531
2691,164,610,16535
2707,167,579,16547
2743,165,550,16542
2778,160,524,16538
2788,161,524,16527
2793,170,513,16524
2828,154,505,16513
2841,145,486,16528
2877,143,480,16500
2930,142,449,16479
2969,127,434,16470
2980,138,421,16461
3020,136,424,16420
3059,119,420,16402
3105,122,398,16375
3134,123,399,16344
3163,125,384,16328
3213,121,375,16291
3216,137,368,16279
3246,125,366,16263
3282,122,361,16235
3324,123,348,16205
3355,126,332,16187
3387,128,316,16169
3433,126,314,16127
3497,111,327,16065
3544,114,331,16011
3578,99,337,15986
3652,103,319,15926
3696,105,313,15886
3739,115,303,15843
3778,114,293,15815
3819,120,287,15774
3842,120,292,15746
3876,126,283,15715
3928,104,301,15667
3984,95,287,15634
4029,104,272,15595
4078,106,274,15542
4120,115,269,15496
4161,114,277,15448
4223,104,275,15398
4285,102,272,15341
4323,115,285,15277
4376,111,296,15217
4422,109,301,15168
4439,132,281,15148
4481,129,287,15103
4495,127,298,15080
4531,119,302,15048
4567,108,309,15016
4600,119,299,14982
4646,110,294,14950
4670,106,302,14922
4678,117,312,14893
4683,133,308,14876
4708,131,314,14847
4716,150,322,14812
4730,169,315,14786
4748,170,332,14750
4750,161,348,14741
4758,182,348,14712
4769,183,356,14692
4784,173,378,14665
4803,176,391,14630
4802,209,393,14596
4835,187,412,14566
4854,177,431,14538
4879,181,424,14516
4878,196,421,14505
4889,184,435,14492
4891,183,455,14471
4899,200,462,14439
4898,221,481,14400
4876,224,507,14393
4867,232,497,14404
4847,218,517,14418
4853,232,512,14403
4832,231,562,14375
4780,273,569,14378
4742,286,572,14400
4704,293,611,14392
4698,283,607,14412
4678,279,620,14423
4661,296,645,14398
4616,312,675,14397
4567,313,703,14417
4542,312,701,14445
4499,337,694,14470
4476,313,746,14465
4429,326,739,14506
4384,324,751,14541
4333,333,758,14576
4303,338,741,14618
4268,336,762,14634
4203,363,785,14649
4171,335,831,14663
4126,330,851,14693
4075,334,840,14751
4053,316,856,14775
4002,328,861,14809
3970,314,869,14847
3941,348,839,14872
3910,335,840,14915
3878,324,852,14946
3848,330,860,14962
3829,333,851,14987
3795,336,857,15012
3784,317,872,15027
3733,310,898,15059
3687,315,887,15111
3689,281,875,15155
3677,304,874,15145
3645,300,873,15182
3608,319,867,15206
3578,328,872,15222
3557,315,864,15264
3535,322,843,15300
3534,311,843,15312
3498,315,839,15348
3489,298,848,15365
3476,273,841,15410
3457,274,815,15454
3477,261,805,15457
3467,265,788,15480
3465,262,758,15515
3451,256,767,15526
3438,262,762,15538
3444,250,748,15558
3469,239,728,15564
3475,241,726,15558
3484,252,692,15572
3484,245,688,15583
3504,227,702,15567
3510,234,695,15561
3516,232,693,15559
3504,242,681,15573
3518,250,670,15562
3523,256,662,15559
3522,248,677,15553
3494,263,672,15571
3515,260,663,15562
3527,253,665,15555
3544,232,693,15531
3547,219,691,15543
3566,240,678,15516
3566,240,676,15518
3586,230,669,15515
3590,251,646,15513
3615,233,657,15495
3613,227,651,15509
3589,249,636,15526
3609,251,646,15494
3632,242,647,15479
3652,245,635,15468
3665,227,647,15461
3682,219,652,15447
3677,231,636,15456
3661,245,637,15457
3665,252,647,15436
3662,251,654,15433
3655,254,655,15436
3665,234,648,15453
3671,230,656,15443
3689,214,665,15432
3711,224,662,15403
3688,231,668,15413
3694,244,651,15411
3698,263,634,15405
3713,237,647,15403
3743,225,653,15379
3729,241,654,15376
3725,237,666,15372
3736,235,669,15360
3699,274,641,15386
3718,250,659,15373
3717,247,669,15367
3710,257,660,15373
3720,232,689,15359
3706,229,685,15380
3702,243,669,15386
3710,265,656,15369
3710,260,645,15385
3710,270,654,15366
3694,267,673,15366
3690,255,668,15387
3693,242,684,15381
3675,254,670,15401
3689,239,668,15404
3688,243,673,15396
3693,238,676,15393
3678,244,665,15413
3674,258,667,15401
3655,269,674,15402
3652,257,688,15403
3653,248,682,15417
3658,236,675,15431
3660,221,661,15458
3678,230,631,15461
3699,228,638,15435
3700,237,639,15424
3708,244,643,15405
3731,231,654,15384
3731,233,666,15370
3712,246,643,15399
3728,256,636,15380
3719,258,646,15377
3722,261,656,15361
3726,243,688,15343
3715,254,681,15350
3728,253,658,15361
3726,262,670,15342
3698,261,665,15376
3699,265,652,15384
3706,258,666,15370
3705,244,670,15381
3709,242,645,15404
3727,239,650,15384
3731,246,654,15369
3726,257,641,15376
3729,249,650,15372
3739,246,666,15349
3726,255,673,15346
3715,265,666,15354
3698,270,658,15374
3691,255,649,15405
3674,263,634,15429
3660,265,663,15412
3650,279,659,15412
3659,249,669,15423
3644,265,676,15415
3629,275,682,15414
3600,298,679,15423
3597,277,689,15437
3592,260,698,15450
3560,264,694,15482
3565,251,699,15485
3554,274,690,15482
3556,262,680,15502
3539,266,688,15507
3538,242,701,15519
3526,261,674,15539
3518,255,697,15530
3511,262,692,15535
3498,279,681,15542
3485,272,692,15551
3469,269,702,15560
3456,263,700,15581
3469,251,692,15588
3458,250,682,15610
3493,239,662,15606
3498,251,638,15613
3500,257,656,15587
3521,243,651,15585
3532,239,644,15585
3529,251,617,15603
3517,250,618,15615
3529,238,623,15610
3562,223,627,15588
3568,215,632,15585
3573,211,622,15594
3543,247,615,15595
3545,243,622,15590
3570,218,630,15582
3564,237,616,15583
3569,213,625,15593
3573,205,646,15576
3559,221,633,15587
3551,224,618,15607
3554,230,600,15616
3578,237,611,15574
3590,226,607,15577
3598,211,606,15585
3620,221,572,15587
3662,206,552,15580
3666,207,561,15566
3680,197,564,15559
3689,208,556,15547
3691,201,564,15544
3706,185,550,15559
3727,179,546,15548
3758,174,543,15525
3759,199,526,15516
3807,196,512,15485
3822,189,525,15464
3843,192,515,15450
3856,185,519,15440
3888,190,508,15414
3910,188,503,15399
3928,192,507,15373
3964,177,508,15351
3974,194,501,15331
4009,187,506,15298
4019,182,495,15304
4040,181,498,15281
4086,170,505,15239
4081,201,495,15223
4093,204,503,15200
4082,204,507,15207
4097,200,516,15187
4110,203,501,15186
4110,200,511,15179
4128,197,503,15172
4123,227,507,15143
4148,204,519,15129
4149,224,512,15115
4159,199,530,15112
4174,204,515,15107
4179,200,526,15095
4172,210,528,15090
4167,225,518,15090
4182,223,516,15079
4201,213,517,15069
4223,230,514,15033
4231,216,542,15011
4217,217,546,15020
4233,218,541,15008
4232,216,549,15003
4207,217,560,15016
4220,217,554,15009
4208,240,561,14991
4200,260,577,14963
4192,260,585,14963
4192,258,588,14962
4178,258,594,14970
4185,260,595,14960
4188,253,617,14942
4191,241,639,14929
4180,264,633,14923
4167,279,635,14919
4138,282,665,14915
4152,274,687,14887
4158,267,685,14890
4132,281,688,14899
4106,284,695,14915
4109,280,703,14908
4087,279,718,14916
4073,290,723,14914
4077,273,722,14928
4083,289,713,14915
4057,310,711,14922
4036,282,745,14937
3998,309,758,14935
3971,297,775,14957
3931,312,772,14985
3902,311,784,15003
3886,294,801,15019
3892,279,791,15038
3895,257,790,15058
3867,299,769,15065
3826,316,779,15079
3816,296,794,15094
3778,311,792,15119
3764,305,804,15127
3773,296,798,15133
3767,283,797,15153
3748,292,787,15173
3736,281,808,15175
3698,297,781,15224
3682,294,773,15251
3661,300,776,15263
3640,287,788,15285
3621,286,794,15299
3608,269,806,15317
3584,283,795,15338
3560,281,781,15378
3570,271,783,15376
3544,267,797,15392
3559,284,784,15373
3551,279,790,15380
3529,271,804,15396
3523,284,778,15415
3526,270,773,15431
3537,275,754,15434
3534,286,761,15419
3522,302,760,15416
3481,297,774,15448
3494,275,780,15451
3489,269,773,15469
3473,294,756,15477
3479,281,791,15449
3466,274,777,15483
3464,288,747,15501
3491,289,746,15474
3497,277,743,15483
3468,287,743,15502
3475,291,727,15507
3490,273,721,15516
3513,269,709,15509
3537,235,714,15514
3540,250,712,15498
3567,240,700,15493
3576,225,694,15505
3578,242,691,15489
3582,230,694,15494
3588,239,686,15487
3603,245,670,15482
3612,239,654,15495
3643,223,661,15473
3651,230,642,15477
3662,234,650,15454
3666,234,638,15462
3673,231,633,15463
3678,248,631,15443
3688,233,641,15438
3717,225,646,15412
3728,235,634,15403
3729,238,636,15397
3741,244,636,15379
3746,246,640,15368
3759,252,646,15343
3738,242,683,15337
3743,271,638,15348
3771,258,635,15336
3781,241,662,15316
3785,230,675,15310
3763,248,677,15312
3732,260,686,15322
3763,244,653,15340
3751,261,645,15343
3774,239,648,15339
3785,248,625,15342
3808,244,619,15329
3805,240,615,15340
3828,236,613,15323
3796,250,608,15346
3815,248,613,15324
3823,224,632,15321
3826,231,640,15303
3841,219,646,15294
3831,233,630,15306
3835,239,623,15303
3858,242,633,15267
3874,235,666,15225
3874,240,650,15236
3877,235,649,15239
3885,236,638,15241
3901,244,643,15212
3903,243,662,15192
3904,250,643,15203
3870,273,629,15228
3888,250,644,15218
3891,247,647,15215
3895,245,618,15242
3884,264,615,15237
3897,249,632,15222
3901,271,646,15182
3905,256,665,15174
3894,259,679,15168
3901,267,681,15151
3888,278,667,15167
3870,297,664,15169
3888,277,684,15151
3904,274,675,15147
3901,261,704,15134
3884,280,700,15136
3855,280,695,15170
3856,292,689,15163
3865,288,682,15165
3870,275,697,15158
3878,266,702,15154
3875,260,713,15152
3855,265,710,15170
3833,251,722,15194
3844,242,732,15182
3831,259,708,15202
3855,275,696,15174
3844,288,706,15162
