S,E,I,R
5578,239,471,13712
5526,254,488,13732
5455,272,497,13776
5380,288,529,13803
5308,286,567,13839
5226,315,587,13872
5168,295,604,13933
5125,291,636,13948
5039,322,657,13982
4958,325,704,14013
4879,324,737,14060
4786,347,762,14105
4694,336,808,14162
4588,346,802,14264
4491,337,844,14328
4387,353,853,14407
4314,335,888,14463
4228,347,878,14547
4135,373,876,14616
4059,373,875,14693
3966,385,895,14754
3881,386,895,14838
3813,366,920,14901
3734,387,916,14963
3657,389,957,14997
3591,377,966,15066
3525,354,951,15170
3455,342,960,15243
3408,324,958,15310
3368,329,945,15358
3323,312,935,15430
3285,288,946,15481
3231,300,933,15536
3171,307,942,15580
3105,308,925,15662
3082,284,902,15732
3066,264,885,15785
3059,229,893,15819
3049,235,843,15873
3017,257,784,15942
3005,257,763,15975
2961,267,747,16025
2976,238,767,16019
2958,235,758,16049
2951,228,721,16100
2958,229,703,16110
2932,247,705,16116
2934,219,709,16138
2934,211,698,16157
2946,197,698,16159
2922,225,667,16186
2946,205,670,16179
2943,209,653,16195
2943,208,642,16207
2983,191,610,16216
2998,176,599,16227
3012,186,565,16237
3025,183,567,16225
3053,166,547,16234
3079,183,488,16250
3109,165,501,16225
3134,152,506,16208
3141,154,499,16206
3167,147,490,16196
3207,145,471,16177
3268,131,455,16146
3311,127,445,16117
3338,126,439,16097
3379,124,421,16076
3403,127,392,16078
3434,122,409,16035
3473,114,401,16012
3511,120,386,15983
3534,138,366,15962
3582,128,358,15932
3617,120,358,15905
3647,115,360,15878
3674,132,342,15852
3727,118,347,15808
3745,135,343,15777
3797,120,337,15746
3845,125,335,15695
3874,117,340,15669
3908,132,307,15653
3956,119,311,15614
3986,120,309,15585
4029,132,311,15528
4056,138,312,15494
4089,141,329,15441
4115,133,334,15418
4156,130,340,15374
4204,130,343,15323
4230,144,342,15284
4236,157,356,15251
4264,146,363,15227
4291,164,362,15183
4327,159,372,15142
4362,169,375,15094
4385,173,396,15046
4415,165,406,15014
4426,170,422,14982
4455,158,424,14963
4472,165,419,14944
4477,176,418,14929
4484,189,426,14901
4501,182,455,14862
4536,187,448,14829
4526,205,461,14808
4515,202,476,14807
4525,209,466,14800
4531,192,500,14777
4539,193,506,14762
4535,205,499,14761
4535,191,520,14754
4541,209,510,14740
4556,194,515,14735
4560,214,513,14713
4557,216,531,14696
4535,246,532,14687
4528,246,548,14678
4499,251,584,14666
4466,275,591,14668
4457,267,611,14665
4442,273,608,14677
4386,294,624,14696
4357,299,622,14722
4345,283,637,14735
4346,260,664,14730
4326,270,666,14738
4302,257,666,14775
4284,271,673,14772
4244,290,679,14787
4221,281,706,14792
4191,295,697,14817
4184,287,693,14836
4165,294,690,14851
4139,300,697,14864
4110,298,731,14861
4109,289,740,14862
4083,290,760,14867
4048,296,775,14881
3990,327,782,14901
3975,319,779,14927
3961,322,744,14973
3936,322,753,14989
3895,335,772,14998
3866,320,805,15009
3846,305,821,15028
3830,282,842,15046
3785,316,822,15077
3757,307,849,15087
3735,319,841,15105
3700,322,835,15143
3661,330,817,15192
3631,331,833,15205
3582,335,831,15252
3566,343,846,15245
3550,336,858,15256
3511,345,866,15278
3483,359,861,15297
3447,327,873,15353
3418,319,883,15380
3379,323,886,15412
3339,318,894,15449
3306,321,889,15484
3273,326,881,15520
3264,301,904,15531
3258,302,881,15559
3256,299,872,15573
3241,298,859,15602
3245,289,846,15620
3237,314,827,15622
3232,288,837,15643
3259,266,829,15646
3252,274,823,15651
3255,256,821,15668
3268,245,813,15674
3268,246,779,15707
3289,248,767,15696
3292,243,757,15708
3304,239,737,15720
3348,226,722,15704
3359,225,709,15707
3338,251,686,15725
3379,250,658,15713
3381,249,663,15707
3389,248,656,15707
3402,233,664,15701
3403,252,668,15677
3419,239,679,15663
3418,234,676,15672
3423,246,658,15673
3452,241,662,15645
3461,249,667,15623
3506,220,674,15600
3526,217,671,15586
3550,207,657,15586
3557,234,617,15592
3590,218,613,15579
3598,232,605,15565
3611,217,614,15558
3646,210,596,15548
3683,195,581,15541
3706,200,570,15524
3747,199,550,15504
3783,189,537,15491
3799,197,522,15482
3853,179,534,15434
3880,192,517,15411
3903,203,505,15389
3924,200,501,15375
3957,179,506,15358
3967,180,509,15344
3990,191,499,15320
4009,185,495,15311
4021,184,492,15303
4043,190,463,15304
4064,172,480,15284
4094,180,475,15251
4123,196,467,15214
4117,210,465,15208
4127,224,468,15181
4159,198,495,15148
4173,196,505,15126
4184,189,507,15120
4198,200,498,15104
4186,204,514,15096
4201,198,521,15080
4232,211,503,15054
4258,220,509,15013
4273,208,536,14983
4289,205,527,14979
4282,217,551,14950
4277,241,553,14929
4264,244,561,14931
4277,232,557,14934
4277,234,569,14920
4301,245,559,14895
4267,273,564,14896
4274,256,592,14878
4271,263,590,14876
4264,242,625,14869
4255,233,641,14871
4225,276,638,14861
4207,278,636,14879
4193,263,660,14884
4149,307,636,14908
4131,286,658,14925
4127,272,665,14936
4109,285,690,14916
4099,293,708,14900
4050,329,727,14894
4013,324,760,14903
3985,335,778,14902
3961,336,777,14926
3950,305,787,14958
3912,294,803,14991
3906,273,792,15029
3883,291,787,15039
3844,286,783,15087
3802,298,792,15108
3790,286,791,15133
3751,295,777,15177
3723,289,794,15194
3722,305,765,15208
3688,305,804,15203
3651,314,792,15243
3633,295,812,15260
3625,298,797,15280
3612,284,809,15295
3601,277,797,15325
3621,249,803,15327
3629,244,788,15339
3619,261,770,15350
3600,265,747,15388
3565,262,753,15420
3554,262,745,15439
3535,272,756,15437
3534,246,741,15479
3520,260,742,15478
3531,248,746,15475
3553,244,721,15482
3560,258,699,15483
3570,252,706,15472
3578,264,684,15474
3568,277,687,15468
3557,262,712,15469
3560,251,725,15464
3543,261,695,15501
3522,264,706,15508
3530,261,682,15527
3528,271,683,15518
3525,275,688,15512
3523,261,683,15533
3513,270,686,15531
3487,274,689,15550
3490,258,686,15566
3491,242,695,15572
3491,239,690,15580
3487,245,673,15595
3508,232,684,15576
3502,247,676,15575
3505,229,679,15587
3503,240,662,15595
3493,247,659,15601
3496,241,663,15600
3482,262,653,15603
3491,248,648,15613
3500,236,663,15601
3477,247,662,15614
3495,234,662,15609
3520,220,676,15584
3536,230,674,15560
3543,226,668,15563
3554,221,653,15572
3561,223,620,15596
3580,212,623,15585
3597,236,615,15552
3615,226,618,15541
3644,199,623,15534
3643,201,611,15545
3629,217,610,15544
3650,217,601,15532
3659,216,602,15523
3660,198,604,15538
3657,210,594,15539
3666,213,576,15545
3683,218,585,15514
3694,210,615,15481
3706,212,605,15477
3741,203,596,15460
3758,217,583,15442
3764,223,581,15432
3784,206,582,15428
3812,221,583,15384
3825,216,586,15373
3828,211,588,15373
3820,231,588,15361
3856,196,605,15343
3877,197,597,15329
3874,203,587,15336
3870,211,568,15351
3887,216,567,15330
3891,226,577,15306
3900,220,571,15309
3922,229,568,15281
3937,219,576,15268
3958,215,580,15247
3942,234,592,15232
3954,218,594,15234
3943,238,600,15219
3936,237,610,15217
3941,251,607,15201
3927,237,624,15212
3953,227,614,15206
3957,233,590,15220
3956,238,585,15221
3945,254,590,15211
3982,221,624,15173
4006,225,622,15147
4024,239,622,15115
4016,237,619,15128
4043,235,631,15091
4045,231,627,15097
4046,244,630,15080
4035,262,621,15082
4042,240,637,15081
4045,245,626,15084
4031,252,626,15091
4032,244,651,15073
4021,270,650,15059
4018,278,647,15057
4003,272,665,15060
3970,283,668,15079
3983,256,678,15083
3976,269,682,15073
3938,276,688,15098
3923,295,699,15083
3929,271,735,15065
3914,277,710,15099
3905,299,713,15083
3896,274,757,15073
3887,271,749,15093
3883,270,748,15099
3841,288,756,15115
3874,264,730,15132
3843,288,732,15137
3853,295,735,15117
3834,293,726,15147
3821,298,735,15146
3809,315,739,15137
3804,297,748,15151
3804,301,740,15155
3794,288,732,15186
3788,275,736,15201
3776,257,748,15219
3771,263,745,15221
3767,267,730,15236
3738,276,720,15266
3741,272,700,15287
3732,261,699,15308
3733,254,713,15300
3756,254,709,15281
3746,275,711,15268
3752,281,697,15270
3764,277,713,15246
3745,287,725,15243
3729,273,740,15258
3689,289,759,15263
3677,286,751,15286
3665,314,753,15268
3661,312,742,15285
3658,307,730,15305
3690,276,735,15299
3681,291,732,15296
3684,286,733,15297
3679,270,748,15303
3685,274,764,15277
3670,280,748,15302
3672,278,734,15316
3683,276,745,15296
3685,292,742,15281
3676,294,747,15283
3687,279,743,15291
3679,275,749,15297
3680,250,774,15296
3670,258,748,15324
3674,274,742,15310
3689,270,743,15298
3700,275,723,15302
3692,284,718,15306
3680,265,727,15328
3668,268,737,15327
3663,282,738,15317
3677,258,753,15312
3714,260,735,15291
3724,266,728,15282
3730,273,709,15288
3740,288,696,15276
3745,290,713,15252
3757,283,716,15244
3769,280,726,15225
3756,289,715,15240
3764,269,741,15226
3765,268,742,15225
3786,258,736,15220
3769,263,717,15251
3797,258,708,15237
3779,290,713,15218
3777,288,734,15201
3757,296,701,15246
3751,287,725,15237
3741,280,739,15240
3732,292,734,15242
3724,309,741,15226
3706,306,731,15257
3716,266,763,15255
3729,258,758,15255
3726,249,775,15250
3715,251,776,15258
3685,293,771,15251
3686,277,770,15267
3648,297,788,15267
3648,286,799,15267
3663,293,787,15257
3650,271,786,15293
3640,262,804,15294
3629,292,775,15304
3603,297,774,15326
3585,322,768,15325
3562,320,763,15355
3566,309,762,15363
3568,276,768,15388
3561,274,792,15373
3539,284,789,15388
3563,250,784,15403
3548,264,761,15427
3528,278,763,15431
3545,286,748,15421
3549,253,749,15449
3547,247,748,15458
3516,255,741,15488
3510,259,747,15484
3528,235,751,15486
3525,234,724,15517
3537,236,707,15520
3554,247,681,15518
3562,237,666,15535
3577,232,658,15533
3591,229,643,15537
3612,235,641,15512
3623,217,665,15495
3640,229,631,15500
3648,222,646,15484
3647,241,641,15471
3644,248,638,15470
3644,261,617,15478
3673,255,614,15458
3670,246,634,15450
3693,221,640,15446
3670,229,644,15457
3676,229,636,15459
3710,217,618,15455
3728,218,614,15440
3704,238,605,15453
3719,231,613,15437
3709,249,613,15429
3712,243,624,15421
3749,227,629,15395
3756,224,647,15373
3772,244,625,15359
3769,253,625,15353
3776,245,622,15357
3771,261,621,15347
3774,251,637,15338
3751,258,641,15350
3745,250,665,15340
3773,249,661,15317
3781,248,630,15341
3792,249,628,15331
3803,234,651,15312
3819,235,644,15302
3814,236,649,15301
3819,243,633,15305
3821,262,618,15299
3818,266,600,15316
3804,264,618,15314
3809,252,647,15292
3825,245,644,15286
3820,252,651,15277
3829,222,679,15270
3821,230,664,15285
3796,259,654,15291
3772,278,652,15298
