S,E,I,R
3830,302,738,15130
3800,337,726,15137
3770,312,786,15132
3761,300,790,15149
3730,329,777,15164
3742,312,784,15162
3730,319,776,15175
3722,299,800,15179
3730,276,767,15227
3708,280,776,15236
3699,286,764,15251
3704,262,765,15269
3673,275,767,15285
3648,277,755,15320
3638,283,765,15314
3595,318,737,15350
3601,295,757,15347
3590,266,770,15374
3596,257,757,15390
3614,238,758,15390
3591,236,759,15414
3592,256,732,15420
3589,249,732,15430
3576,259,716,15449
3539,256,729,15476
3513,276,701,15510
3520,246,703,15531
3522,234,711,15533
3534,243,706,15517
3525,240,703,15532
3530,242,672,15556
3553,215,674,15558
3553,207,679,15561
3587,188,677,15548
3582,212,647,15559
3566,244,621,15569
3590,222,627,15561
3582,217,628,15573
3609,214,623,15554
3637,216,622,15525
3641,237,606,15516
3643,242,599,15516
3616,255,614,15515
3633,228,636,15503
3627,243,629,15501
3628,252,638,15482
3632,227,639,15502
3644,218,634,15504
3636,231,626,15507
3624,239,634,15503
3624,250,616,15510
3620,256,607,15517
3602,267,612,15519
3599,246,644,15511
3581,269,635,15515
3602,245,642,15511
3597,239,660,15504
3617,215,665,15503
3624,222,644,15510
3632,207,615,15546
3650,205,609,15536
3660,211,581,15548
3681,218,581,15520
3696,222,581,15501
3702,214,575,15509
3725,220,572,15483
3744,197,587,15472
3747,205,566,15482
3745,204,562,15489
3740,216,570,15474
3744,216,561,15479
3739,204,558,15499
3731,192,585,15492
3721,210,571,15498
3731,220,572,15477
3763,214,573,15450
3752,223,588,15437
3764,230,599,15407
3766,224,595,15415
3774,216,588,15422
3780,229,578,15413
3768,216,599,15417
3785,210,602,15403
3794,200,620,15386
3811,205,609,15375
3801,225,591,15383
3798,228,573,15401
3816,213,590,15381
3809,226,585,15380
3784,224,620,15372
3778,220,613,15389
3764,230,602,15404
3763,230,592,15415
3769,226,589,15416
3775,230,576,15419
3775,223,588,15414
3765,224,581,15430
3752,216,596,15436
3752,226,583,15439
3773,200,593,15434
3750,237,591,15422
3754,247,584,15415
3774,231,597,15398
3757,236,592,15415
3749,222,602,15427
3744,245,593,15418
3786,210,607,15397
3786,221,600,15393
3765,250,607,15378
3780,233,608,15379
3798,218,592,15392
3814,235,582,15369
3853,207,607,15333
3869,197,618,15316
3881,206,595,15318
3887,215,593,15305
3900,179,625,15296
3857,227,586,15330
3853,222,602,15323
3867,225,589,15319
3871,216,592,15321
3881,229,596,15294
3874,250,586,15290
3889,227,605,15279
3910,218,610,15262
3910,238,593,15259
3907,235,592,15266
3927,231,611,15231
3938,210,625,15227
3951,223,605,15221
3961,242,590,15207
3970,237,588,15205
3968,245,593,15194
3960,270,595,15175
3943,252,631,15174
3935,240,640,15185
3933,243,626,15198
3914,263,628,15195
3908,266,628,15198
3893,272,639,15196
3886,262,672,15180
3881,265,681,15173
3886,260,673,15181
3891,253,686,15170
3886,252,682,15180
3907,242,687,15164
3877,285,675,15163
3884,278,681,15157
3889,261,705,15145
3870,274,694,15162
3882,270,694,15154
3878,258,694,15170
3869,278,688,15165
3882,252,691,15175
3907,240,679,15174
3919,245,668,15168
3914,253,671,15162
3928,247,685,15140
3918,252,666,15164
3921,243,669,15167
3924,247,654,15175
3907,264,675,15154
3908,268,654,15170
3911,248,654,15187
3898,263,654,15185
3886,268,657,15189
3895,277,642,15186
3894,265,655,15186
3904,249,664,15183
3920,254,666,15160
3927,266,655,15152
3925,292,644,15139
3922,289,644,15145
3883,287,666,15164
3876,278,686,15160
3879,271,701,15149
3898,257,701,15144
3909,240,720,15131
3917,241,714,15128
3905,257,718,15120
3893,267,713,15127
3885,267,700,15148
3885,265,731,15119
3906,265,706,15123
3887,276,686,15151
3898,267,696,15139
3897,292,674,15137
3917,268,697,15118
3908,278,687,15127
3919,269,692,15120
3892,278,693,15137
3885,289,704,15122
3880,271,709,15140
3890,258,695,15157
3910,274,686,15130
3935,273,680,15112
3938,271,688,15103
3945,257,696,15102
3946,267,704,15083
3939,282,709,15070
3923,279,729,15069
3928,282,740,15050
3918,279,765,15038
3910,306,758,15026
3872,311,781,15036
3860,303,763,15074
3867,281,757,15095
3859,291,748,15102
3859,283,746,15112
3842,289,753,15116
3840,305,759,15096
3836,302,751,15111
3852,282,765,15101
3860,275,768,15097
3822,300,767,15111
3833,268,774,15125
3801,279,784,15136
3768,271,803,15158
3727,277,783,15213
3712,266,787,15235
3696,262,774,15268
3682,276,772,15270
3661,280,766,15293
3675,274,770,15281
3647,303,764,15286
3636,312,752,15300
3619,295,747,15339
3625,285,736,15354
3622,288,732,15358
3633,271,727,15369
3623,268,723,15386
3616,272,716,15396
3607,277,702,15414
3593,272,721,15414
3588,266,731,15415
3571,251,752,15426
3577,243,750,15430
3554,256,763,15427
3518,280,755,15447
3513,264,757,15466
3514,266,750,15470
3513,253,750,15484
3522,235,738,15505
3536,220,730,15514
3529,250,710,15511
3529,253,700,15518
3538,218,708,15536
3569,220,676,15535
3590,226,657,15527
3579,248,650,15523
3573,238,661,15528
3604,215,663,15518
3613,215,647,15525
3644,210,629,15517
3665,205,621,15509
3684,208,613,15495
3705,220,598,15477
3720,233,587,15460
3732,233,604,15431
3739,228,612,15421
3751,233,614,15402
3749,245,622,15384
3750,236,632,15382
3771,212,640,15377
3785,227,617,15371
3803,236,600,15361
