S,E,I,R
3441,223,677,15659
3444,215,671,15670
3470,230,657,15643
3487,221,666,15626
3517,231,639,15613
3526,212,638,15624
3549,203,624,15624
3577,225,603,15595
3586,205,589,15620
3606,203,606,15585
3610,217,584,15589
3639,200,577,15584
3657,223,570,15550
3671,226,576,15527
3698,202,575,15525
3701,204,575,15520
3725,213,542,15520
3709,217,565,15509
3738,216,567,15479
3744,197,575,15484
3768,204,554,15474
3815,194,545,15446
3829,189,549,15433
3859,184,545,15412
3868,195,513,15424
3913,182,497,15408
3952,176,514,15358
3983,188,501,15328
4012,176,512,15300
4049,195,502,15254
4070,199,502,15229
4091,190,508,15211
4127,177,528,15168
4157,167,529,15147
4156,199,503,15142
4146,214,508,15132
4140,240,505,15115
4159,221,518,15102
4170,211,541,15078
4167,231,545,15057
4154,235,547,15064
4160,236,549,15055
4174,240,568,15018
4191,228,613,14968
4206,237,599,14958
4213,249,589,14949
4221,239,603,14937
4219,239,618,14924
4224,231,617,14928
4212,257,615,14916
4186,273,623,14918
4186,267,628,14919
4181,272,646,14901
4166,273,658,14903
4153,277,657,14913
4132,275,661,14932
4118,258,674,14950
4114,262,667,14957
4103,244,694,14959
4071,266,683,14980
4067,263,691,14979
4045,271,687,14997
4039,272,696,14993
4004,292,683,15021
3986,298,670,15046
3975,290,683,15052
3944,283,705,15068
3921,284,728,15067
3879,291,731,15099
3870,279,727,15124
3852,281,728,15139
3834,289,724,15153
3813,270,726,15191
3813,266,716,15205
3800,262,681,15257
3806,239,705,15250
3805,247,691,15257
3793,255,687,15265
3772,267,672,15289
3787,243,682,15288
3784,241,688,15287
3805,236,671,15288
3808,248,648,15296
3818,242,668,15272
3793,247,669,15291
3799,245,660,15296
3789,262,644,15305
3794,267,641,15298
3788,270,669,15273
3773,262,697,15268
3762,238,728,15272
3754,237,719,15290
3750,249,693,15308
3742,261,687,15310
3745,269,688,15298
3735,268,699,15298
3724,244,714,15318
3736,242,690,15332
3738,246,686,15330
3741,243,672,15344
3729,262,667,15342
3723,239,695,15343
3715,258,681,15346
3711,238,687,15364
3707,239,662,15392
3682,253,671,15394
3673,242,678,15407
3667,223,689,15421
3636,237,675,15452
3606,242,668,15484
3602,244,658,15496
3605,240,662,15493
3601,247,647,15505
3577,248,654,15521
3601,253,637,15509
3606,243,652,15499
3622,215,661,15502
3619,207,650,15524
3620,210,639,15531
3641,202,641,15516
3651,213,629,15507
3634,234,614,15518
3663,219,611,15507
3686,202,615,15497
3673,216,611,15500
3697,201,608,15494
3699,218,581,15502
3703,215,586,15496
3712,199,590,15499
3715,207,567,15511
3711,214,575,15500
3715,210,582,15493
3706,224,588,15482
3713,221,588,15478
3709,233,592,15466
3704,235,596,15465
3721,219,575,15485
3736,209,566,15489
3767,208,571,15454
3776,202,576,15446
3781,235,558,15426
3799,234,563,15404
3800,218,560,15422
3795,217,561,15427
3821,216,575,15388
3815,236,578,15371
3806,239,584,15371
3798,252,582,15368
3799,266,586,15349
3801,259,599,15341
3814,232,619,15335
3805,240,601,15354
3813,240,607,15340
3808,247,615,15330
3817,229,654,15300
3814,239,636,15311
3817,244,635,15304
3793,260,640,15307
3809,250,638,15303
3789,262,651,15298
3827,232,662,15279
3820,232,661,15287
3835,245,654,15266
3826,250,647,15277
3816,272,660,15252
3829,248,679,15244
3840,231,683,15246
3838,230,669,15263
3823,240,652,15285
3817,245,643,15295
3830,217,664,15289
3814,230,645,15311
3818,227,642,15313
3805,230,651,15314
3810,240,640,15310
3810,246,627,15317
3805,234,658,15303
3812,235,649,15304
3811,249,638,15302
3824,249,638,15289
3826,241,662,15271
3825,265,663,15247
3841,236,691,15232
3866,241,663,15230
3860,247,661,15232
3855,234,678,15233
3849,249,679,15223
3835,264,668,15233
3826,276,657,15241
3840,273,654,15233
3830,278,656,15236
3827,257,683,15233
3791,277,690,15242
3780,267,698,15255
3767,267,703,15263
3728,272,721,15279
3715,276,724,15285
3684,275,739,15302
3687,269,730,15314
3684,270,713,15333
3662,274,709,15355
3648,264,718,15370
3660,262,720,15358
3670,256,711,15363
3692,238,722,15348
3680,273,698,15349
3687,270,705,15338
3679,271,698,15352
3675,260,718,15347
3688,260,695,15357
3673,267,683,15377
3674,257,677,15392
3678,279,646,15397
3674,249,678,15399
3645,263,680,15412
3658,237,695,15410
3644,271,669,15416
3649,241,684,15426
3660,246,676,15418
3672,253,691,15384
3657,267,694,15382
3657,262,701,15380
3655,254,683,15408
3661,241,681,15417
3661,254,683,15402
3685,233,699,15383
3693,237,689,15381
3688,248,681,15383
3683,266,665,15386
3679,256,680,15385
3715,243,665,15377
3717,227,690,15366
3714,246,665,15375
3719,259,668,15354
3749,228,691,15332
3749,251,684,15316
3745,256,672,15327
3770,253,666,15311
3768,259,671,15302
3790,233,665,15312
3800,250,658,15292
3815,235,661,15289
3822,237,641,15300
3845,241,643,15271
3865,250,626,15259
3874,257,629,15240
3891,247,633,15229
3922,225,640,15213
3935,232,642,15191
3919,236,641,15204
3929,237,628,15206
3950,242,640,15168
3961,236,642,15161
3960,235,647,15158
3939,264,632,15165
3949,253,646,15152
3951,257,650,15142
3941,273,664,15122
3937,277,687,15099
3965,255,707,15073
3917,301,696,15086
3912,285,715,15088
3889,299,723,15089
3901,286,724,15089
3891,279,737,15093
3875,271,754,15100
3853,308,733,15106
3854,304,752,15090
3827,280,782,15111
3813,290,765,15132
3814,285,775,15126
3783,292,777,15148
3782,289,749,15180
3775,297,754,15174
3756,297,765,15182
3734,309,777,15180
3736,294,792,15178
3720,294,768,15218
3721,278,749,15252
3698,256,766,15280
3717,268,751,15264
3669,299,737,15295
3659,277,740,15324
3640,294,725,15341
3640,263,744,15353
3635,268,717,15380
3614,270,736,15380
3619,270,721,15390
3618,273,727,15382
3608,306,706,15380
3616,283,738,15363
3620,264,741,15375
3598,276,740,15386
3590,260,734,15416
3568,264,726,15442
3590,245,727,15438
3576,254,726,15444
3573,263,705,15459
3555,276,692,15477
3579,265,701,15455
3611,241,703,15445
3624,242,684,15450
3645,235,671,15449
3652,245,651,15452
3657,255,644,15444
3641,281,643,15435
3642,260,666,15432
3644,264,675,15417
3638,251,699,15412
3634,266,716,15384
3638,260,714,15388
3663,230,725,15382
3662,252,699,15387
3661,258,701,15380
3672,240,721,15367
3667,260,703,15370
3648,266,681,15405
3628,266,697,15409
3645,253,704,15398
