S,E,I,R
5611,2,9,14378
5646,2,6,14346
5683,1,8,14308
5724,3,8,14265
5765,6,9,14220
5794,5,9,14192
5837,5,9,14149
5881,3,8,14108
5914,3,4,14079
5964,3,4,14029
5992,1,6,14001
6034,1,7,13958
6074,2,8,13916
6118,3,8,13871
6155,4,8,13833
6185,3,9,13803
6220,4,8,13768
6261,2,9,13728
6285,4,7,13704
6323,3,9,13665
6362,4,10,13624
6394,3,12,13591
6424,7,10,13559
6470,5,13,13512
6504,7,13,13476
6537,4,14,13445
6570,3,14,13413
6598,6,14,13382
6626,9,16,13349
6655,7,17,13321
6686,10,18,13286
6723,9,20,13248
6751,15,21,13213
6786,15,24,13175
6815,14,29,13142
6841,10,35,13114
6878,18,32,13072
6919,19,37,13025
6946,19,38,12997
6966,23,35,12976
6986,28,38,12948
7014,30,42,12914
7035,30,48,12887
7070,27,46,12857
7094,29,46,12831
7122,32,49,12797
7141,34,55,12770
7158,36,63,12743
7184,37,70,12709
7206,41,68,12685
7213,52,83,12652
7209,58,91,12642
7237,54,101,12608
7250,53,115,12582
7258,59,119,12564
7264,62,126,12548
7260,83,128,12529
7256,90,136,12518
7249,98,153,12500
7223,111,167,12499
7211,117,186,12486
7197,122,199,12482
7180,123,221,12476
7139,160,235,12466
7120,153,266,12461
7102,162,268,12468
7053,176,284,12487
7008,178,323,12491
6945,197,357,12501
6884,230,379,12507
6827,242,403,12528
6742,267,452,12539
6642,304,472,12582
6553,298,520,12629
6443,337,547,12673
6363,350,590,12697
6247,376,621,12756
6114,406,687,12793
5967,409,765,12859
5826,422,824,12928
5680,428,849,13043
5555,441,907,13097
5427,456,927,13190
5294,466,983,13257
5125,484,1026,13365
4972,490,1067,13471
4842,486,1104,13568
4670,509,1125,13696
4506,548,1146,13800
4346,539,1213,13902
4176,578,1236,14010
4035,540,1318,14107
3868,557,1324,14251
3726,518,1377,14379
3593,510,1367,14530
3486,476,1396,14642
3366,462,1384,14788
3254,447,1393,14906
3138,434,1396,15032
3019,426,1374,15181
2924,406,1325,15345
2861,375,1313,15451
2780,361,1284,15575
2723,357,1239,15681
2673,333,1199,15795
2652,314,1177,15857
2606,309,1140,15945
2582,305,1087,16026
2554,277,1068,16101
2509,279,1009,16203
2480,261,981,16278
2462,262,939,16337
2444,243,933,16380
2415,243,883,16459
2416,224,845,16515
2393,221,814,16572
2391,222,764,16623
2403,187,767,16643
2402,172,730,16696
2434,163,672,16731
2426,174,632,16768
2462,174,602,16762
2487,165,575,16773
2531,141,571,16757
2558,131,542,16769
2583,135,523,16759
2617,127,500,16756
2655,122,478,16745
2679,121,461,16739
2730,106,447,16717
2780,98,425,16697
2808,103,412,16677
2845,109,401,16645
2875,108,379,16638
2919,97,363,16621
2973,110,344,16573
3008,112,334,16546
3045,97,334,16524
3103,94,326,16477
3148,101,313,16438
3208,89,320,16383
3241,84,314,16361
3277,89,309,16325
3323,101,292,16284
3372,101,274,16253
3425,91,269,16215
3467,103,270,16160
3514,100,269,16117
3555,105,263,16077
3609,95,269,16027
3644,101,261,15994
3672,98,263,15967
3735,92,265,15908
3793,99,249,15859
3836,100,244,15820
3868,109,237,15786
3914,112,228,15746
3970,99,241,15690
4029,91,246,15634
4072,96,255,15577
4121,106,255,15518
4170,116,255,15459
4217,110,257,15416
4253,105,261,15381
4278,107,262,15353
4299,124,268,15309
4331,123,273,15273
4380,116,277,15227
4416,125,277,15182
4459,130,284,15127
4495,126,293,15086
4521,133,302,15044
4536,143,319,15002
4565,146,316,14973
4588,166,313,14933
4614,160,316,14910
4630,157,343,14870
4661,154,361,14824
4671,172,337,14820
4663,171,370,14796
4656,178,388,14778
4695,158,403,14744
4698,161,392,14749
4711,165,387,14737
4721,181,405,14693
4703,200,433,14664
4716,201,435,14648
4692,216,454,14638
4695,218,462,14625
4705,215,470,14610
4693,222,496,14589
4692,240,508,14560
4684,245,534,14537
4676,250,543,14531
4661,263,562,14514
4629,260,605,14506
4608,254,631,14507
4570,271,628,14531
4554,277,617,14552
4515,281,627,14577
4487,309,628,14576
4456,311,658,14575
4435,298,689,14578
4378,315,695,14612
4341,311,743,14605
4302,321,763,14614
4263,314,780,14643
4211,328,780,14681
4177,326,773,14724
4131,314,770,14785
4119,301,774,14806
4061,321,787,14831
4014,321,802,14863
3967,345,810,14878
3924,343,828,14905
3855,362,839,14944
3826,334,836,15004
3792,332,847,15029
3776,312,871,15041
3746,323,873,15058
3729,305,885,15081
3695,306,879,15120
3664,301,882,15153
3620,300,907,15173
3574,303,889,15234
3537,313,878,15272
3504,329,859,15308
3465,323,860,15352
3455,316,845,15384
3441,304,851,15404
3417,304,834,15445
3399,302,820,15479
3392,282,840,15486
3398,281,829,15492
3405,255,824,15516
3395,253,798,15554
3388,252,790,15570
3352,279,776,15593
3331,271,771,15627
3335,291,757,15617
3326,273,767,15634
3328,296,748,15628
3321,298,736,15645
3310,298,756,15636
3314,263,758,15665
3325,249,779,15647
3337,237,785,15641
3330,249,772,15649
3310,269,756,15665
3300,277,733,15690
3312,260,735,15693
3325,255,716,15704
3339,232,736,15693
3350,213,722,15715
3398,206,697,15699
3412,203,689,15696
3430,190,664,15716
3446,217,636,15701
3464,204,632,15700
3514,204,607,15675
3527,221,590,15662
3565,208,588,15639
3593,199,570,15638
3612,194,565,15629
3611,203,574,15612
3640,202,583,15575
3678,198,575,15549
3708,190,592,15510
3707,201,588,15504
3716,197,578,15509
3745,206,552,15497
3762,203,552,15483
3802,184,552,15462
3844,189,533,15434
3841,209,531,15419
3876,199,526,15399
3909,183,530,15378
3932,193,518,15357
3954,222,509,15315
3994,191,529,15286
4020,195,526,15259
4031,201,519,15249
4026,209,512,15253
4042,208,519,15231
4041,227,521,15211
4066,211,531,15192
4073,223,547,15157
4098,217,562,15123
4103,235,573,15089
4113,235,587,15065
4108,265,565,15062
4116,246,579,15059
4119,231,572,15078
4130,231,578,15061
4118,250,593,15039
4103,259,626,15012
4094,269,608,15029
4114,242,657,14987
4106,244,642,15008
4113,260,634,14993
4105,257,647,14991
4098,256,652,14994
4093,263,659,14985
4099,258,672,14971
4099,240,698,14963
4093,263,692,14952
4090,276,676,14958
4073,256,710,14961
4061,256,720,14963
4059,257,726,14958
4016,294,716,14974
3966,300,737,14997
3957,284,737,15022
3916,271,754,15059
3889,274,768,15069
3871,278,750,15101
3850,275,760,15115
3823,312,742,15123
3824,275,771,15130
3796,273,778,15153
3784,285,755,15176
3765,282,768,15185
3763,289,739,15209
3772,271,749,15208
3758,285,729,15228
3723,291,736,15250
3729,290,720,15261
3723,288,737,15252
3712,282,747,15259
3698,270,758,15274
3707,249,769,15275
3717,251,734,15298
3701,279,688,15332
3667,278,698,15357
3660,269,703,15368
3663,283,701,15353
3659,286,719,15336
3655,284,710,15351
3666,255,722,15357
3651,244,731,15374
3657,247,722,15374
3648,270,722,15360
3633,282,712,15373
3639,250,739,15372
3597,268,724,15411
3607,247,756,15390
3601,238,757,15404
3603,264,704,15429
3613,256,687,15444
3620,230,703,15447
3631,232,681,15456
3640,223,674,15463
3645,216,656,15483
3639,231,647,15483
3649,227,656,15468
3625,238,650,15487
3626,228,650,15496
3636,223,649,15492
3631,216,655,15498
3622,227,655,15496
3614,249,639,15498
3628,239,643,15490
3614,237,648,15501
3627,226,653,15494
3621,231,639,15509
3604,221,657,15518
3603,225,639,15533
3616,225,621,15538
3617,231,589,15563
3643,207,584,15566
3653,198,574,15575
3652,196,576,15576
3671,193,594,15542
3680,214,579,15527
3677,222,573,15528
3672,227,584,15517
3696,207,579,15518
3731,196,564,15509
3751,186,555,15508
3738,211,556,15495
3743,210,549,15498
3753,229,536,15482
3772,219,552,15457
3780,221,559,15440
3793,210,557,15440
3799,209,584,15408
3808,215,576,15401
3815,225,578,15382
3818,236,580,15366
3847,227,579,15347
3853,229,594,15324
3817,237,594,15352
3815,215,600,15370
3817,211,598,15374
3812,211,591,15386
3815,198,610,15377
3814,206,596,15384
3782,214,585,15419
3802,202,576,15420
3796,198,586,15420
3829,194,563,15414
3842,193,541,15424
3848,210,530,15412
3858,210,537,15395
3861,197,560,15382
3867,202,542,15389
3853,223,555,15369
3866,214,559,15361
3871,202,563,15364
3840,224,566,15370
3854,199,563,15384
3877,208,569,15346
3907,214,550,15329
3913,214,541,15332
3926,214,551,15309
3934,204,539,15323
3941,219,554,15286
3971,214,558,15257
3981,203,574,15242
3976,225,577,15222
3986,214,591,15209
4006,212,600,15182
3981,220,613,15186
3997,212,605,15186
3996,221,590,15193
4010,229,580,15181
3994,252,581,15173
3978,238,616,15168
3955,235,606,15204
3950,243,606,15201
3944,227,621,15208
3941,235,600,15224
3915,256,603,15226
3916,246,626,15212
3907,255,632,15206
3902,233,647,15218
3886,234,642,15238
3868,240,641,15251
3882,226,649,15243
3906,215,643,15236
3926,212,638,15224
3922,223,626,15229
3902,232,654,15212
3885,237,649,15229
3895,230,642,15233
3888,239,624,15249
3875,252,638,15235
3864,277,639,15220
3838,281,647,15234
3830,254,667,15249
3845,246,666,15243
3859,261,662,15218
3858,250,671,15221
3845,260,693,15202
3834,258,703,15205
3805,285,698,15212
3794,275,699,15232
3795,261,707,15237
3784,285,706,15225
3760,282,711,15247
3742,296,694,15268
3740,280,712,15268
3737,266,692,15305
3753,244,686,15317
3771,238,695,15296
3755,267,694,15284
3743,273,697,15287
3742,263,705,15290
3762,253,728,15257
3757,248,723,15272
3769,234,720,15277
3766,245,697,15292
3752,259,682,15307
3761,274,678,15287
3732,294,685,15289
3737,283,694,15286
3741,260,703,15296
3756,241,707,15296
3788,244,700,15268
3829,221,724,15226
3822,246,710,15222
3818,257,706,15219
3806,288,705,15201
3773,302,731,15194
3801,253,745,15201
3831,243,734,15192
3825,259,707,15209
3811,260,703,15226
3812,266,707,15215
3807,260,719,15214
3814,263,721,15202
3803,268,718,15211
3808,252,733,15207
3833,251,727,15189
3832,266,709,15193
3850,249,714,15187
3859,263,705,15173
3853,243,706,15198
3852,241,704,15203
3857,266,664,15213
3868,277,671,15184
3875,285,668,15172
3886,269,681,15164
3873,271,684,15172
3856,271,702,15171
3882,256,710,15152
3876,258,705,15161
3884,272,681,15163
3893,272,662,15173
3895,261,672,15172
3919,245,674,15162
3921,263,650,15166
3936,245,661,15158
3925,257,675,15143
3892,279,689,15140
3872,274,705,15149
3871,273,713,15143
3857,268,731,15144
3871,247,745,15137
3884,244,744,15128
3860,263,733,15144
3888,244,748,15120
3878,250,761,15111
3878,268,730,15124
3869,276,731,15124
3856,275,727,15142
3844,306,720,15130
3828,274,742,15156
3834,261,721,15184
3812,259,738,15191
3811,275,718,15196
3812,270,726,15192
3798,275,735,15192
3792,288,722,15198
3770,281,737,15212
3769,285,735,15211
3751,277,748,15224
3736,280,751,15233
3724,294,749,15233
3721,277,748,15254
3721,263,753,15263
3733,271,746,15250
3746,257,760,15237
3759,242,757,15242
3749,263,742,15246
3732,289,723,15256
3756,263,748,15233
3758,254,748,15240
3780,251,725,15244
3777,269,723,15231
3786,269,709,15236
3795,255,709,15241
3794,251,692,15263
3801,255,688,15256
3763,273,697,15267
3761,259,704,15276
3770,263,667,15300
3733,278,676,15313
3724,285,672,15319
3723,286,666,15325
3709,277,680,15334
3725,265,677,15333
3695,260,685,15360
3703,259,685,15353
3700,244,689,15367
3710,234,691,15365
3701,262,683,15354
3676,267,678,15379
3697,242,702,15359
3702,230,695,15373
3691,250,681,15378
3694,254,667,15385
3673,257,663,15407
3637,263,684,15416
3637,261,693,15409
3631,274,695,15400
3628,268,724,15380
