S,E,I,R
3859,237,683,15221
3851,252,652,15245
3851,250,673,15226
3853,246,676,15225
3833,268,678,15221
3835,268,668,15229
3821,257,663,15259
3822,238,666,15274
3801,248,682,15269
3807,241,681,15271
3785,265,670,15280
3788,255,670,15287
3796,240,682,15282
3793,241,675,15291
3794,246,659,15301
3770,255,646,15329
3762,271,643,15324
3762,271,657,15310
3787,239,684,15290
3772,270,669,15289
3766,269,675,15290
3760,260,675,15305
3765,270,676,15289
3770,269,688,15273
3783,270,688,15259
3765,253,687,15295
3796,246,686,15272
3794,254,674,15278
3782,261,684,15273
3768,262,671,15299
3756,282,661,15301
3767,240,677,15316
3770,250,660,15320
3752,283,627,15338
3738,280,647,15335
3742,263,665,15330
3744,267,668,15321
3728,277,678,15317
3723,254,707,15316
3724,260,691,15325
3723,253,696,15328
3717,252,691,15340
3718,260,696,15326
3724,267,687,15322
3717,267,692,15324
3732,239,708,15321
3727,241,700,15332
3727,237,724,15312
3723,258,710,15309
3700,263,707,15330
3701,250,707,15342
3682,271,694,15353
3671,259,714,15356
3683,249,723,15345
3656,258,732,15354
3632,255,732,15381
3641,242,723,15394
3646,244,700,15410
3653,256,685,15406
3647,268,680,15405
3629,283,693,15395
3630,270,701,15399
3635,246,724,15395
3646,229,730,15395
3633,252,708,15407
3624,267,704,15405
