S,E,I,R
12729,0,0,7271
12753,0,0,7247
12776,0,0,7224
12803,0,0,7197
12834,0,0,7166
12857,0,0,7143
12875,0,0,7125
12892,0,0,7108
12914,0,0,7086
12936,0,0,7064
12961,0,0,7039
12986,0,0,7014
13004,0,0,6996
13022,0,0,6978
13039,0,0,6961
13052,0,0,6948
13074,0,0,6926
13098,0,0,6902
13109,0,0,6891
13132,0,0,6868
13157,0,0,6843
13176,0,0,6824
13192,0,0,6808
13218,0,0,6782
13236,0,0,6764
13251,0,0,6749
13266,0,0,6734
13287,0,0,6713
13309,0,0,6691
13323,0,0,6677
13338,0,0,6662
13356,0,0,6644
13377,0,0,6623
13396,0,0,6604
13408,0,0,6592
13429,0,0,6571
13444,0,0,6556
13468,0,0,6532
13482,0,0,6518
13500,0,0,6500
13524,0,0,6476
13540,0,0,6460
13564,0,0,6436
13584,0,0,6416
13601,0,0,6399
13624,0,0,6376
13642,0,0,6358
13656,0,0,6344
13666,0,0,6334
13690,0,0,6310
13704,0,0,6296
13726,0,0,6274
13740,0,0,6260
13754,0,0,6246
13771,0,0,6229
13788,0,0,6212
13805,0,0,6195
13837,0,0,6163
13856,0,0,6144
13876,0,0,6124
13897,0,0,6103
13919,0,0,6081
13932,0,0,6068
13944,0,0,6056
13957,0,0,6043
13975,0,0,6025
13996,0,0,6004
14017,0,0,5983
14030,0,0,5970
14047,0,0,5953
14061,0,0,5939
14074,0,0,5926
14086,0,0,5914
14096,0,0,5904
14111,0,0,5889
14122,0,0,5878
14140,0,0,5860
14160,0,0,5840
14183,0,0,5817
14198,0,0,5802
14212,0,0,5788
14221,0,0,5779
14239,0,0,5761
14256,0,0,5744
14270,0,0,5730
14281,0,0,5719
14293,0,0,5707
14312,0,0,5688
14333,0,0,5667
14351,0,0,5649
14360,0,0,5640
14372,0,0,5628
14392,0,0,5608
14407,0,0,5593
14430,0,0,5570
14440,0,0,5560
14453,0,0,5547
14467,0,0,5533
14476,0,0,5524
14490,0,0,5510
14500,0,0,5500
14514,0,0,5486
14532,0,0,5468
14550,0,0,5450
14563,0,0,5437
14576,0,0,5424
14593,0,0,5407
14610,0,0,5390
14620,0,0,5380
14629,0,0,5371
14639,0,0,5361
14650,0,0,5350
14666,0,0,5334
14679,0,0,5321
14691,0,0,5309
14713,0,0,5287
14729,0,0,5271
14737,0,0,5263
14756,0,0,5244
14773,0,0,5227
14788,0,0,5212
14803,0,0,5197
14816,0,0,5184
14833,0,0,5167
14849,0,0,5151
14867,0,0,5133
14883,0,0,5117
14896,0,0,5104
14905,0,0,5095
14920,0,0,5080
14941,0,0,5059
14961,0,0,5039
14973,0,0,5027
14987,0,0,5013
14997,0,0,5003
15012,0,0,4988
15027,0,0,4973
15045,0,0,4955
15060,0,0,4940
15070,0,0,4930
15079,0,0,4921
15086,0,0,4914
15104,0,0,4896
15116,0,0,4884
15131,0,0,4869
15147,0,0,4853
15158,0,0,4842
15168,0,0,4832
15180,0,0,4820
15195,0,0,4805
15213,0,0,4787
15227,0,0,4773
15238,0,0,4762
15254,0,0,4746
15266,0,0,4734
15283,0,0,4717
15297,0,0,4703
15305,0,0,4695
15319,0,0,4681
15329,0,0,4671
15342,0,0,4658
15353,0,0,4647
15367,0,0,4633
15380,0,0,4620
15387,0,0,4613
15398,0,0,4602
15409,0,0,4591
15421,0,0,4579
15435,0,0,4565
15447,0,0,4553
15465,0,0,4535
15478,0,0,4522
15488,0,0,4512
15496,0,0,4504
15509,0,0,4491
15522,0,0,4478
15535,0,0,4465
15542,0,0,4458
15558,0,0,4442
15578,0,0,4422
15588,0,0,4412
15602,0,0,4398
15620,0,0,4380
15633,0,0,4367
15646,0,0,4354
15663,0,0,4337
15674,0,0,4326
15687,0,0,4313
15704,0,0,4296
15713,0,0,4287
15721,0,0,4279
15728,0,0,4272
15738,0,0,4262
15749,0,0,4251
15766,0,0,4234
15776,0,0,4224
15786,0,0,4214
15795,0,0,4205
15803,0,0,4197
15816,0,0,4184
15828,0,0,4172
15839,0,0,4161
15849,0,0,4151
15858,0,0,4142
15872,0,0,4128
15881,0,0,4119
15892,0,0,4108
15900,0,0,4100
15914,0,0,4086
15927,0,0,4073
15934,0,0,4066
15945,0,0,4055
15962,0,0,4038
15966,0,0,4034
15973,0,0,4027
15980,0,0,4020
15992,0,0,4008
16000,0,0,4000
16014,0,0,3986
16023,0,0,3977
16032,0,0,3968
16045,0,0,3955
16056,0,0,3944
16066,0,0,3934
16078,0,0,3922
16087,0,0,3913
16102,0,0,3898
16113,0,0,3887
16122,0,0,3878
16131,0,0,3869
16143,0,0,3857
16154,0,0,3846
16163,0,0,3837
16175,0,0,3825
16181,0,0,3819
16188,0,0,3812
16210,0,0,3790
16225,0,0,3775
16232,0,0,3768
16244,0,0,3756
16252,0,0,3748
16261,0,0,3739
16271,0,0,3729
16287,0,0,3713
16299,0,0,3701
16308,0,0,3692
16318,0,0,3682
16329,0,0,3671
16337,0,0,3663
16342,0,0,3658
16349,0,0,3651
16363,0,0,3637
16369,0,0,3631
16385,0,0,3615
16390,0,0,3610
16401,0,0,3599
16409,0,0,3591
16417,0,0,3583
16426,0,0,3574
16431,0,0,3569
16440,0,0,3560
16449,0,0,3551
16457,0,0,3543
16468,0,0,3532
16474,0,0,3526
16488,0,0,3512
16500,0,0,3500
16508,0,0,3492
16516,0,0,3484
16524,0,0,3476
16534,0,0,3466
16539,0,0,3461
16550,0,0,3450
16558,0,0,3442
16565,0,0,3435
16571,0,0,3429
16584,0,0,3416
16590,0,0,3410
16600,0,0,3400
16608,0,0,3392
16615,0,0,3385
16623,0,0,3377
16639,0,0,3361
16654,0,0,3346
16664,0,0,3336
16671,0,0,3329
16681,0,0,3319
16690,0,0,3310
16699,0,0,3301
16708,0,0,3292
16722,0,0,3278
16728,0,0,3272
16738,0,0,3262
16752,0,0,3248
16762,0,0,3238
16773,0,0,3227
16782,0,0,3218
16797,0,0,3203
16809,0,0,3191
16816,0,0,3184
16828,0,0,3172
16840,0,0,3160
16847,0,0,3153
16858,0,0,3142
16867,0,0,3133
16880,0,0,3120
16888,0,0,3112
16893,0,0,3107
16899,0,0,3101
16908,0,0,3092
16915,0,0,3085
16924,0,0,3076
16932,0,0,3068
16940,0,0,3060
16948,0,0,3052
16957,0,0,3043
16963,0,0,3037
16972,0,0,3028
16978,0,0,3022
16986,0,0,3014
16996,0,0,3004
17007,0,0,2993
17011,0,0,2989
17025,0,0,2975
17032,0,0,2968
