S,E,I,R
4089,234,589,15088
4077,253,589,15081
4083,239,608,15070
4082,242,594,15082
4083,253,576,15088
4067,250,617,15066
4079,233,634,15054
4051,254,626,15069
4042,255,639,15064
4038,263,636,15063
4030,281,635,15054
4001,281,649,15069
4002,257,672,15069
4001,254,673,15072
4008,236,692,15064
3988,270,683,15059
3999,253,705,15043
3974,271,718,15037
3952,289,725,15034
3950,268,718,15064
3922,290,696,15092
3902,302,688,15108
3886,303,694,15117
3862,288,705,15145
3849,273,706,15172
3835,260,721,15184
3802,281,709,15208
3807,274,721,15198
3812,277,716,15195
3780,283,726,15211
3762,299,720,15219
3773,284,701,15242
3756,293,690,15261
3755,278,710,15257
3721,296,692,15291
3697,299,713,15291
3661,301,729,15309
3668,290,738,15304
3655,282,755,15308
3663,263,756,15318
3654,253,755,15338
3637,291,748,15324
3654,272,757,15317
3632,282,762,15324
3630,275,748,15347
3621,276,737,15366
3639,266,737,15358
3617,260,755,15368
3647,255,754,15344
3650,231,753,15366
3642,256,740,15362
3640,275,733,15352
3614,292,725,15369
3611,275,734,15380
3616,264,734,15386
3606,272,739,15383
3596,277,730,15397
3573,287,713,15427
3564,272,713,15451
3549,284,698,15469
3534,288,730,15448
3544,282,733,15441
3515,282,743,15460
3515,263,766,15456
3539,262,744,15455
3526,264,741,15469
3537,252,736,15475
3557,244,743,15456
3533,240,750,15477
3557,233,740,15470
3553,265,729,15453
3559,257,728,15456
3566,248,732,15454
3597,256,705,15442
3592,246,704,15458
3594,247,673,15486
3609,231,660,15500
3635,221,660,15484
3650,236,620,15494
3676,235,607,15482
3706,225,612,15457
3716,244,614,15426
3753,222,604,15421
3750,233,595,15422
3764,244,600,15392
3781,222,617,15380
3816,204,604,15376
3820,216,589,15375
3821,227,583,15369
3853,211,581,15355
3889,204,583,15324
3910,221,563,15306
3927,218,556,15299
3956,229,555,15260
3983,199,574,15244
3992,222,554,15232
3996,224,587,15193
4002,236,586,15176
4009,228,609,15154
4017,235,596,15152
4030,262,576,15132
4028,253,596,15123
4041,267,608,15084
4056,253,637,15054
4070,262,642,15026
4066,260,650,15024
4068,268,660,15004
4064,270,674,14992
4052,277,676,14995
4044,272,678,15006
4034,260,692,15014
4030,274,705,14991
4015,284,710,14991
3992,280,728,15000
3974,299,698,15029
3961,292,728,15019
3947,291,733,15029
3917,303,751,15029
3936,297,764,15003
3932,290,758,15020
3902,310,755,15033
3897,287,779,15037
3873,316,730,15081
3866,299,758,15077
3837,312,745,15106
3833,275,759,15133
3848,262,779,15111
3844,268,769,15119
3851,276,771,15102
3821,291,766,15122
3812,317,738,15133
3775,325,773,15127
3785,305,765,15145
3756,315,775,15154
3772,298,788,15142
3743,318,793,15146
3712,334,796,15158
3700,341,808,15151
3676,333,828,15163
3628,350,846,15176
3615,342,854,15189
3575,331,843,15251
3565,339,814,15282
3559,308,834,15299
3533,296,835,15336
3507,296,848,15349
3493,286,856,15365
3471,275,863,15391
3488,267,849,15396
3479,284,846,15391
3460,284,852,15404
3454,290,850,15406
3439,295,838,15428
3424,306,820,15450
3396,299,829,15476
3367,308,831,15494
3360,298,807,15535
3356,287,785,15572
3338,308,781,15573
3348,282,794,15576
3351,265,785,15599
3331,261,784,15624
3359,259,777,15605
3361,269,745,15625
3371,242,745,15642
3369,240,746,15645
3377,258,713,15652
3397,243,709,15651
3414,214,714,15658
3406,245,705,15644
3433,227,714,15626
3429,237,685,15649
3445,230,688,15637
3453,221,672,15654
3464,211,689,15636
3450,230,666,15654
3442,243,654,15661
3473,240,650,15637
3503,235,630,15632
3529,225,645,15601
3534,260,619,15587
3539,261,636,15564
3548,229,667,15556
3568,239,666,15527
3582,217,681,15520
3584,228,660,15528
3572,237,657,15534
3572,240,640,15548
3577,229,642,15552
3596,226,629,15549
3609,247,629,15515
3625,248,632,15495
3634,229,626,15511
3638,223,609,15530
3653,213,615,15519
3677,217,600,15506
3713,207,581,15499
3723,212,574,15491
3729,211,576,15484
3751,197,580,15472
3771,189,570,15470
3780,200,552,15468
3798,199,553,15450
3816,196,541,15447
3826,182,533,15459
3818,208,535,15439
3848,193,547,15412
3872,208,515,15405
3909,198,510,15383
3921,220,496,15363
3937,213,524,15326
3963,214,504,15319
4009,201,508,15282
4026,196,509,15269
4048,185,534,15233
4062,199,537,15202
4029,222,517,15232
4051,220,532,15197
4039,230,552,15179
4054,228,548,15170
4054,214,565,15167
4043,231,557,15169
4000,251,576,15173
3997,260,590,15153
3991,254,609,15146
3972,248,607,15173
3974,230,629,15167
3971,231,648,15150
