S,E,I,R
3683,329,794,15194
3677,326,794,15203
3662,314,779,15245
3626,335,775,15264
3590,317,798,15295
3578,320,779,15323
3564,303,811,15322
3554,312,806,15328
3510,318,817,15355
3520,287,841,15352
3505,282,809,15404
3515,288,803,15394
3500,274,803,15423
3531,249,791,15429
3529,257,779,15435
3489,277,762,15472
3498,250,766,15486
3510,250,747,15493
3494,253,748,15505
3481,266,740,15513
3480,254,741,15525
3493,234,738,15535
3491,240,721,15548
3496,264,705,15535
3499,258,707,15536
3499,247,714,15540
3493,238,706,15563
3488,234,703,15575
3502,244,679,15575
3525,240,691,15544
3516,263,668,15553
3570,216,681,15533
3581,225,669,15525
3579,222,678,15521
3592,221,662,15525
3599,217,658,15526
3606,217,641,15536
3631,211,615,15543
3657,202,612,15529
3657,216,592,15535
3673,231,579,15517
3678,230,557,15535
3693,220,563,15524
3716,216,566,15502
3731,213,563,15493
3752,213,568,15467
3745,221,570,15464
3753,214,583,15450
3767,219,574,15440
3788,214,590,15408
3803,221,578,15398
3816,234,570,15380
3831,211,571,15387
3863,208,572,15357
3878,191,560,15371
3906,185,549,15360
3917,186,545,15352
3932,203,535,15330
3931,221,533,15315
3949,224,509,15318
3959,234,516,15291
3954,233,534,15279
3976,210,545,15269
3971,224,543,15262
3977,218,558,15247
3990,206,573,15231
4007,210,569,15214
4013,215,558,15214
3997,233,562,15208
4009,233,580,15178
3999,248,577,15176
4010,231,597,15162
4005,217,601,15177
3993,217,631,15159
3973,230,635,15162
3933,250,628,15189
3919,265,629,15187
3900,257,638,15205
3910,234,650,15206
3894,241,646,15219
3900,250,636,15214
3890,267,621,15222
3903,238,654,15205
3916,225,656,15203
3889,260,634,15217
3870,270,632,15228
3858,278,633,15231
3860,260,660,15220
3858,251,657,15234
3889,237,653,15221
3884,248,667,15201
3865,255,670,15210
3872,239,682,15207
3851,246,689,15214
3818,269,678,15235
3807,269,702,15222
3797,275,696,15232
3782,269,678,15271
3793,268,677,15262
3791,268,683,15258
3771,264,698,15267
3770,270,685,15275
3772,259,681,15288
3750,265,701,15284
3740,259,711,15290
3732,256,705,15307
3707,272,723,15298
3685,289,721,15305
3699,256,741,15304
3686,260,721,15333
3660,276,698,15366
3640,265,689,15406
3657,246,706,15391
3660,234,712,15394
3666,236,690,15408
3651,215,689,15445
3642,241,686,15431
3643,234,682,15441
3635,235,662,15468
3618,243,657,15482
3623,229,657,15491
3626,241,657,15476
3631,227,651,15491
3618,241,663,15478
3640,220,672,15468
3628,235,666,15471
3622,250,659,15469
3616,253,655,15476
3598,258,658,15486
3592,249,661,15498
3570,263,669,15498
3571,273,674,15482
3588,246,677,15489
3604,244,693,15459
3599,255,688,15458
3614,245,687,15454
3589,250,684,15477
3591,247,704,15458
3605,244,709,15442
3615,228,700,15457
3618,234,684,15464
3623,225,698,15454
3622,239,681,15458
3623,230,669,15478
3625,239,642,15494
3624,237,653,15486
3639,235,637,15489
3637,241,629,15493
3636,247,630,15487
3646,246,629,15479
3635,252,644,15469
3643,231,670,15456
3652,231,675,15442
3644,230,685,15441
3640,228,671,15461
3648,223,648,15481
3666,224,619,15491
3667,233,611,15489
3680,220,622,15478
3670,246,603,15481
3679,226,616,15479
3699,219,599,15483
3703,224,602,15471
3695,234,608,15463
3715,235,637,15413
3733,224,635,15408
3735,213,636,15416
3710,232,631,15427
3721,218,643,15418
3733,212,633,15422
3745,230,607,15418
3741,236,616,15407
3720,242,624,15414
3708,245,615,15432
3713,241,615,15431
3735,241,625,15399
3739,239,620,15402
3735,250,608,15407
3719,244,616,15421
3721,256,615,15408
3729,237,633,15401
3760,225,631,15384
3770,231,625,15374
3761,238,643,15358
3762,230,648,15360
3778,230,637,15355
3769,239,633,15359
3778,241,629,15352
3770,254,645,15331
3776,244,658,15322
3782,248,653,15317
3780,250,669,15301
3775,262,648,15315
3769,247,657,15327
3767,254,672,15307
3784,239,676,15301
3765,248,671,15316
3761,245,676,15318
3768,247,663,15322
3788,253,632,15327
3791,246,638,15325
3784,255,630,15331
3779,255,616,15350
3779,235,637,15349
3782,251,634,15333
3776,261,641,15322
3771,242,667,15320
3763,250,660,15327
3746,258,658,15338
3743,254,667,15336
3749,254,679,15318
3778,237,670,15315
3787,246,645,15322
3774,249,642,15335
3789,256,622,15333
3790,243,630,15337
3766,250,641,15343
3740,285,632,15343
3727,258,659,15356
3748,238,665,15349
3752,233,655,15360
3748,247,636,15369
3755,251,634,15360
3757,248,626,15369
3752,248,631,15369
3766,238,636,15360
3760,241,639,15360
3760,261,633,15346
3763,257,639,15341
3776,247,677,15300
3779,257,690,15274
3775,247,686,15292
3784,241,679,15296
3786,251,665,15298
3798,268,649,15285
3800,266,652,15282
3788,274,646,15292
3819,242,650,15289
3816,250,644,15290
3818,264,631,15287
3835,250,642,15273
3846,243,639,15272
3849,255,634,15262
3845,254,649,15252
3853,240,660,15247
3855,254,654,15237
3874,255,658,15213
3873,245,667,15215
3859,248,671,15222
3880,245,666,15209
3885,256,662,15197
3868,264,683,15185
3855,257,686,15202
3837,260,684,15219
3817,285,684,15214
3841,253,695,15211
3831,247,694,15228
3815,268,684,15233
3827,262,678,15233
3847,263,666,15224
3878,250,660,15212
3862,266,632,15240
3867,255,643,15235
3900,258,636,15206
3900,244,642,15214
3899,255,629,15217
3897,270,635,15198
3888,276,631,15205
3896,253,658,15193
3902,253,672,15173
3903,264,680,15153
3877,268,674,15181
3849,266,678,15207
3853,276,685,15186
3826,304,678,15192
3827,278,696,15199
3846,270,703,15181
3825,281,717,15177
3832,272,714,15182
3801,291,729,15179
3779,276,756,15189
3800,278,742,15180
3766,283,762,15189
3767,274,747,15212
3742,271,770,15217
3722,281,781,15216
3710,275,789,15226
3721,272,778,15229
3707,270,749,15274
3686,267,759,15288
3683,254,765,15298
3689,278,729,15304
3663,290,734,15313
3671,282,744,15303
3665,290,734,15311
3680,264,748,15308
3675,275,755,15295
3661,286,746,15307
3645,281,751,15323
3659,272,740,15329
3621,295,725,15359
3617,285,749,15349
3606,266,769,15359
3576,285,776,15363
3553,281,789,15377
3539,282,770,15409
3511,287,761,15441
3507,282,747,15464
3504,268,748,15480
3512,260,757,15471
3521,244,764,15471
3521,253,750,15476
3546,252,723,15479
3567,253,726,15454
3573,248,727,15452
3579,257,722,15442
3569,268,709,15454
3571,263,702,15464
3566,270,724,15440
3576,260,709,15455
3568,262,720,15450
3563,266,718,15453
3569,252,718,15461
3551,274,696,15479
3559,269,698,15474
3540,271,679,15510
3524,273,680,15523
3549,260,676,15515
3568,259,683,15490
3592,255,674,15479
3615,256,687,15442
3611,248,698,15443
3619,247,703,15431
3630,249,694,15427
3614,262,685,15439
3621,259,693,15427
3637,248,690,15425
3633,260,662,15445
3654,248,676,15422
3652,251,689,15408
3660,255,679,15406
3670,280,659,15391
3668,286,672,15374
3658,274,685,15383
3652,272,695,15381
3650,284,693,15373
3673,253,713,15361
3662,253,726,15359
3633,265,732,15370
3623,286,711,15380
3636,272,724,15368
3656,252,708,15384
3664,249,699,15388
3642,258,680,15420
3647,269,663,15421
3673,246,659,15422
3665,249,678,15408
3688,229,686,15397
3679,245,662,15414
3665,239,665,15431
3685,234,668,15413
3707,242,649,15402
3694,242,654,15410
3657,260,680,15403
3674,254,683,15389
3668,245,696,15391
3670,248,686,15396
3666,266,654,15414
3658,255,661,15426
3656,262,686,15396
3632,263,701,15404
