S,E,I,R
3960,3,16,16021
3997,6,11,15986
4039,6,13,15942
4085,8,13,15894
4144,6,15,15835
4187,5,16,15792
4230,9,15,15746
4272,8,14,15706
4313,6,16,15665
4357,3,17,15623
4398,3,17,15582
4445,5,15,15535
4480,5,16,15499
4519,5,14,15462
4549,7,12,15432
4596,5,17,15382
4648,3,13,15336
4688,3,12,15297
4725,8,12,15255
4758,11,12,15219
4804,7,15,15174
4831,7,14,15148
4862,6,16,15116
4904,7,16,15073
4948,9,15,15028
4985,8,19,14988
5028,8,19,14945
5058,9,18,14915
5091,7,15,14887
5131,11,15,14843
5167,15,19,14799
5205,12,21,14762
5254,13,20,14713
5292,14,18,14676
5327,12,21,14640
5366,12,21,14601
5399,14,21,14566
5430,15,24,14531
5459,12,33,14496
5480,12,32,14476
5515,13,32,14440
5562,17,32,14389
5607,15,34,14344
5635,19,34,14312
5664,23,39,14274
5684,34,42,14240
5712,25,48,14215
5727,31,46,14196
5758,33,49,14160
5774,32,58,14136
5811,33,62,14094
5825,41,68,14066
5847,41,77,14035
5858,45,77,14020
5867,48,85,14000
5903,42,93,13962
5915,50,88,13947
5939,55,89,13917
5959,44,104,13893
5983,52,105,13860
6004,53,115,13828
6014,53,120,13813
6025,69,109,13797
6038,70,120,13772
6066,72,128,13734
6078,63,136,13723
6075,74,141,13710
6086,70,145,13699
6082,70,159,13689
6091,87,160,13662
6109,93,152,13646
6099,103,160,13638
6101,101,181,13617
6098,103,201,13598
6094,120,207,13579
6071,125,228,13576
6061,122,241,13576
6046,127,257,13570
6037,144,255,13564
6030,153,262,13555
6008,160,279,13553
5982,168,301,13549
5946,171,323,13560
5921,167,356,13556
5883,180,377,13560
5852,202,406,13540
5806,215,436,13543
5750,240,452,13558
5670,256,495,13579
5618,241,519,13622
5545,280,536,13639
5486,288,552,13674
5427,275,587,13711
5369,283,598,13750
5294,309,591,13806
5211,326,607,13856
5143,326,656,13875
5059,343,687,13911
4991,351,737,13921
4902,354,772,13972
4773,375,799,14053
4680,372,837,14111
4575,386,866,14173
4497,369,890,14244
4413,386,867,14334
4312,416,869,14403
4219,399,895,14487
4156,367,923,14554
4082,382,900,14636
3998,375,908,14719
3930,363,905,14802
3880,332,927,14861
3808,311,937,14944
3727,340,922,15011
3657,369,915,15059
3607,354,916,15123
3560,318,919,15203
3494,296,916,15294
3439,302,909,15350
3397,322,884,15397
3352,328,878,15442
3302,322,860,15516
3254,302,868,15576
3213,282,871,15634
3157,306,840,15697
3118,285,849,15748
3078,291,823,15808
3070,283,801,15846
3041,281,777,15901
3014,277,779,15930
3014,246,779,15961
2996,239,783,15982
2958,269,760,16013
2951,241,755,16053
2945,242,721,16092
2941,227,703,16129
2932,223,681,16164
2941,209,659,16191
2966,184,660,16190
2964,192,618,16226
2986,173,607,16234
3022,161,586,16231
3043,151,569,16237
3072,153,548,16227
3083,155,548,16214
3107,144,544,16205
3127,152,520,16201
3149,155,501,16195
3188,143,497,16172
3217,140,490,16153
3249,125,484,16142
3275,131,455,16139
3290,144,443,16123
3327,141,435,16097
3369,144,421,16066
3402,136,419,16043
3405,141,411,16043
3438,149,392,16021
3460,156,393,15991
3492,123,403,15982
3544,126,387,15943
3567,131,383,15919
3605,121,391,15883
3654,131,378,15837
3667,132,374,15827
3687,140,364,15809
3736,135,381,15748
3773,129,382,15716
3795,140,372,15693
3827,148,352,15673
3865,134,364,15637
3888,134,373,15605
3929,122,356,15593
3947,135,346,15572
3976,153,340,15531
4010,136,366,15488
4030,136,365,15469
4067,148,363,15422
4104,142,376,15378
4128,145,376,15351
4147,153,361,15339
4169,159,374,15298
4204,154,369,15273
4245,154,378,15223
4265,166,389,15180
4295,158,389,15158
4295,176,382,15147
4322,165,382,15131
4344,171,382,15103
4358,160,393,15089
4358,178,381,15083
4373,174,390,15063
4385,167,398,15050
4399,162,392,15047
4423,172,377,15028
4434,189,374,15003
4470,174,386,14970
4503,174,408,14915
4528,161,417,14894
4539,177,415,14869
4537,202,426,14835
4526,207,459,14808
4542,209,470,14779
4533,208,481,14778
4555,205,494,14746
4571,197,506,14726
4565,204,500,14731
4557,202,515,14726
4500,236,519,14745
4507,246,506,14741
4509,243,525,14723
4512,247,541,14700
4511,246,560,14683
4476,261,595,14668
4446,282,612,14660
4422,272,633,14673
4398,291,624,14687
4388,268,654,14690
4367,262,661,14710
4352,260,670,14718
4324,259,700,14717
4263,284,722,14731
4197,329,712,14762
4178,311,699,14812
4160,296,708,14836
4151,281,706,14862
4144,281,707,14868
4090,300,732,14878
4035,329,733,14903
3989,322,751,14938
3983,305,771,14941
3995,298,757,14950
3973,314,734,14979
3948,300,745,15007
3903,322,728,15047
3879,302,761,15058
3841,315,772,15072
3829,300,763,15108
3808,283,774,15135
3775,284,791,15150
3763,295,774,15168
3725,306,782,15187
3691,310,777,15222
3698,281,781,15240
3692,288,756,15264
3686,288,771,15255
3666,263,796,15275
3643,270,797,15290
3621,282,774,15323
3605,266,782,15347
3594,291,789,15326
3560,292,774,15374
3557,289,755,15399
3553,281,761,15405
3549,283,768,15400
3540,286,773,15401
3515,282,772,15431
3531,273,753,15443
3515,279,736,15470
3530,265,748,15457
3513,282,728,15477
3515,282,709,15494
3522,264,739,15475
3517,267,747,15469
3516,262,733,15489
3532,235,745,15488
3536,250,714,15500
3513,256,702,15529
3494,254,716,15536
3518,238,678,15566
3534,218,682,15566
3555,234,668,15543
3596,212,661,15531
3623,216,624,15537
3631,225,611,15533
3663,223,593,15521
3659,218,598,15525
3663,236,588,15513
3659,233,604,15504
3683,241,601,15475
3698,224,591,15487
3729,235,594,15442
3752,235,582,15431
3751,233,582,15434
3764,247,572,15417
3811,205,586,15398
3830,215,590,15365
3831,228,574,15367
3871,220,574,15335
3868,225,547,15360
3887,219,549,15345
3914,210,572,15304
3923,219,588,15270
3944,214,587,15255
3963,209,584,15244
3984,215,582,15219
4012,199,572,15217
3996,227,563,15214
4023,217,581,15179
4055,207,572,15166
4051,232,566,15151
4065,226,575,15134
4078,222,587,15113
4078,225,585,15112
4062,235,595,15108
4066,244,595,15095
4073,237,601,15089
4057,238,613,15092
4079,213,622,15086
4075,223,614,15088
4066,249,617,15068
4080,251,615,15054
4047,276,618,15059
4043,264,654,15039
4023,276,656,15045
4022,267,665,15046
4019,246,683,15052
4038,237,675,15050
4015,255,666,15064
4019,248,665,15068
4023,256,638,15083
4032,254,631,15083
4034,261,609,15096
4030,261,637,15072
4027,268,628,15077
4007,294,624,15075
4023,262,650,15065
4022,259,646,15073
4018,269,649,15064
3999,273,668,15060
3978,274,668,15080
3967,258,698,15077
3935,278,697,15090
3924,277,694,15105
3929,269,695,15107
3922,285,687,15106
3903,283,680,15134
3896,269,689,15146
3892,285,689,15134
3872,289,684,15155
3877,260,704,15159
3860,280,688,15172
3837,273,703,15187
3817,279,720,15184
3836,258,745,15161
3839,237,757,15167
3834,246,728,15192
3832,253,702,15213
3835,262,691,15212
3843,237,706,15214
3823,255,695,15227
3799,259,705,15237
3794,252,726,15228
3786,257,724,15233
3767,245,734,15254
3740,271,715,15274
3705,292,711,15292
3687,306,713,15294
3700,274,701,15325
3667,304,697,15332
3664,274,721,15341
3661,253,736,15350
3654,249,728,15369
3649,251,710,15390
3650,250,690,15410
3643,247,691,15419
3623,228,715,15434
3647,236,692,15425
3614,248,688,15450
3606,254,685,15455
3602,251,676,15471
3610,247,680,15463
3622,260,653,15465
3619,244,670,15467
3634,240,657,15469
3631,240,641,15488
3600,248,658,15494
3573,257,629,15541
3577,241,656,15526
3572,246,658,15524
3567,243,657,15533
3574,231,645,15550
3593,235,631,15541
3599,243,624,15534
3626,242,609,15523
3645,224,617,15514
3655,228,617,15500
3657,228,604,15511
3690,208,611,15491
3726,201,604,15469
3729,216,603,15452
3745,199,590,15466
3762,217,596,15425
3761,216,589,15434
3780,227,564,15429
3802,222,553,15423
3820,200,557,15423
3838,210,547,15405
3851,199,550,15400
3851,202,535,15412
3862,205,544,15389
3876,226,534,15364
3893,211,520,15376
3906,212,514,15368
3919,207,523,15351
3933,217,530,15320
3933,234,533,15300
3945,219,551,15285
3931,253,556,15260
3945,237,564,15254
3918,247,558,15277
3923,237,566,15274
3933,231,585,15251
3945,216,602,15237
3961,206,589,15244
3975,200,587,15238
4003,175,598,15224
4015,180,587,15218
3993,221,555,15231
3995,231,556,15218
4017,229,546,15208
4024,219,538,15219
4047,212,541,15200
4055,210,542,15193
4047,216,556,15181
4074,209,554,15163
4071,215,547,15167
4088,219,541,15152
4113,201,560,15126
4080,233,558,15129
4098,243,549,15110
4087,247,560,15106
4091,249,568,15092
4078,257,564,15101
4081,258,582,15079
4057,261,610,15072
4053,255,623,15069
4047,249,629,15075
4046,244,623,15087
4041,258,625,15076
4045,248,642,15065
4023,267,645,15065
4014,248,666,15072
4003,260,659,15078
3991,261,676,15072
3969,284,653,15094
3964,265,671,15100
3982,258,672,15088
3996,236,692,15076
3985,272,684,15059
3997,246,677,15080
3971,254,685,15090
3948,261,675,15116
3928,277,665,15130
3907,279,677,15137
3914,282,673,15131
3909,272,686,15133
3904,274,702,15120
3886,282,713,15119
3864,287,706,15143
3874,275,707,15144
3885,256,697,15162
3892,242,698,15168
3893,234,699,15174
3891,252,700,15157
3876,258,700,15166
3861,259,685,15195
3862,255,672,15211
3871,253,660,15216
3889,253,649,15209
3885,248,639,15228
3884,254,640,15222
3881,239,661,15219
3896,223,661,15220
3898,223,654,15225
3918,225,640,15217
3911,253,614,15222
3923,250,627,15200
3949,235,630,15186
3909,262,641,15188
3907,270,653,15170
3899,250,652,15199
3893,255,660,15192
3912,247,661,15180
3910,258,650,15182
3918,255,649,15178
3908,235,667,15190
3892,253,668,15187
3879,277,662,15182
3895,269,663,15173
3912,260,671,15157
3908,268,691,15133
3879,296,698,15127
3883,276,710,15131
3867,290,700,15143
3843,293,720,15144
3823,308,707,15162
3844,283,719,15154
3847,283,731,15139
3832,276,760,15132
3831,270,759,15140
3805,286,750,15159
3805,300,741,15154
3794,302,738,15166
3790,315,726,15169
3747,329,741,15183
3758,298,768,15176
3751,284,789,15176
3727,265,815,15193
3703,288,796,15213
3687,300,799,15214
3708,288,783,15221
3725,278,770,15227
3722,281,761,15236
3727,268,754,15251
3696,313,711,15280
3700,290,732,15278
3714,289,726,15271
3714,285,737,15264
3717,269,743,15271
3685,291,754,15270
3683,296,760,15261
3642,309,765,15284
3622,303,776,15299
3627,294,776,15303
3597,298,782,15323
3587,296,800,15317
3584,280,794,15342
3552,300,788,15360
3529,312,786,15373
3538,280,807,15375
3514,321,799,15366
3516,293,785,15406
3479,303,747,15471
3477,287,760,15476
3505,266,762,15467
3523,265,738,15474
3517,273,728,15482
3521,268,745,15466
3508,265,728,15499
3528,249,726,15497
3526,266,722,15486
3546,241,733,15480
3545,228,736,15491
3531,241,715,15513
3533,260,677,15530
3551,236,684,15529
3565,251,654,15530
3573,248,677,15502
3592,218,693,15497
3597,229,680,15494
3595,239,686,15480
3600,258,675,15467
3598,244,689,15469
3623,248,688,15441
3631,239,672,15458
3657,228,663,15452
3677,216,656,15451
3667,235,636,15462
3678,224,637,15461
3677,239,627,15457
3668,247,625,15460
3683,252,614,15451
3701,235,622,15442
3734,235,622,15409
3748,252,625,15375
3770,258,613,15359
3781,249,639,15331
3778,261,627,15334
3786,245,623,15346
3799,248,601,15352
3814,242,629,15315
3796,250,633,15321
3806,241,637,15316
3817,257,623,15303
3838,254,619,15289
3833,245,628,15294
3833,239,630,15298
3830,241,631,15298
3835,246,609,15310
3850,251,589,15310
3875,231,603,15291
3899,218,605,15278
3908,243,597,15252
3933,242,600,15225
3931,233,606,15230
3945,216,612,15227
3952,211,605,15232
3946,236,587,15231
3952,228,577,15243
3968,223,558,15251
3985,221,544,15250
3987,247,524,15242
4014,219,546,15221
4008,226,543,15223
4029,203,547,15221
4038,218,544,15200
4074,201,560,15165
4079,211,560,15150
4081,230,552,15137
4089,250,527,15134
4086,246,570,15098
4102,252,564,15082
4102,242,574,15082
4105,233,605,15057
4083,248,612,15057
4099,249,608,15044
4106,232,630,15032
4097,240,632,15031
4083,235,636,15046
4060,266,632,15042
4023,283,633,15061
4029,291,625,15055
4014,285,637,15064
4013,287,638,15062
4029,275,653,15043
4025,271,675,15029
